Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
2nd Dumbarton Brownie Unit,SC032121,West Dunbartonshire,G82 1EX,55.94008623,-4.5498334,S02002471,S01013192
South Drumry Neighbourhood Association SCIO,SC021093,West Dunbartonshire,G81 2PR,55.90512619,-4.39622744,S02002462,S01013135
Double L Centre Management Committee,SC021477,West Dunbartonshire,G81 2SR,55.90152326,-4.38599045,S02002462,S01013136
Linnvale Community Bus,SC039966,West Dunbartonshire,G81 2SZ,55.90428881,-4.38241655,S02002462,S01013136
Dunbartonshire Stage Lights Theatre Company,SC021979,West Dunbartonshire,G83 8SR,56.00192677,-4.58678949,S02002476,S01013233
His Family Church Clydebank,SC023686,West Dunbartonshire,G82 2SH,55.94810893,-4.52646233,S02002469,S01013179
Milton Community Hall,SC042090,West Dunbartonshire,G82 2TL,55.93737078,-4.52283245,S02002469,S01013179
Loch Lomond Steamship Company,SC024062,West Dunbartonshire,G83 9DE,55.97611954,-4.56411495,S02002474,S01013217
Dumbarton District Disabled Childrens Forum,SC024818,West Dunbartonshire,G82 5AW,55.95045991,-4.59665028,S02002472,S01013205
Tullochan,SC025309,West Dunbartonshire,G82 2RD,55.94758314,-4.56709693,S02002471,S01013198
Dumbarton Baptist Church SCIO,SC049733,West Dunbartonshire,G82 2BP,55.95509046,-4.56051287,S02002471,S01013198
Knowes Housing Association Limited,SC027466,West Dunbartonshire,G81 5BX,55.93174044,-4.38828057,S02002465,S01013155
Dumbarton & Vale Of Leven Disabled Womens Group,SC028297,West Dunbartonshire,G83 9LQ,55.98173849,-4.55799409,S02002474,S01013219
Gavinburn Out Of School Care,SC029373,West Dunbartonshire,G60 5NE,55.9272667,-4.46478312,S02002468,S01013177
Dumbarton Senior Citizens Committee,SC029715,West Dunbartonshire,G83 8JN,56.00860321,-4.57743358,S02002477,S01013241
Loch Lomond Highland Games Limited,SC044895,West Dunbartonshire,G83 8NA,56.01458083,-4.55105199,S02002477,S01013241
West Dunbartonshire Access Panel,SC029778,West Dunbartonshire,G60 5EW,55.91808544,-4.44699468,S02002468,S01013173
Clyde Shopmobility,SC034635,West Dunbartonshire,G60 5EW,55.91808544,-4.44699468,S02002468,S01013173
1st Glen Lusset (Old Kilpatrick) Scout Group,SC040054,West Dunbartonshire,G60 5EU,55.91946252,-4.45772523,S02002468,S01013173
Dumbarton And District Pipe Band,SC030608,West Dunbartonshire,G82 5EH,55.94937347,-4.60468296,S02002472,S01013203
8th Dumbarton Brownies,SC031987,West Dunbartonshire,G82 2NP,55.95596362,-4.56520068,S02002474,S01013215
West Dunbartonshire Environment Trust,SC034037,West Dunbartonshire,G82 3PD,55.9694913,-4.57636951,S02002474,S01013215
D Unit Combat Sports Hub ,SC046971,West Dunbartonshire,G82 3PW,55.9726173,-4.57774747,S02002474,S01013215
Clyde Valley Gymnastics Club,SC049578,West Dunbartonshire,G82 3PD,55.9694913,-4.57636951,S02002474,S01013215
3rd Vale Leven Brownie Unit,SC032104,West Dunbartonshire,G82 3EU,55.95243017,-4.5531443,S02002470,S01013187
The Dumbarton Castle Society,SC037549,West Dunbartonshire,G82 3HD,55.95455472,-4.55211473,S02002470,S01013187
Bellsmyre Digital Community SCIO,SC041737,West Dunbartonshire,G82 3HD,55.95455472,-4.55211473,S02002470,S01013187
2nd Balloch Rainbow Unit,SC049349,West Dunbartonshire,G82 3ER,55.9535907,-4.55309258,S02002470,S01013187
2nd Balloch Guide Unit,SC049357,West Dunbartonshire,G82 3ER,55.9535907,-4.55309258,S02002470,S01013187
Clydebank Local History Society,SC033023,West Dunbartonshire,G81 6LL,55.92788412,-4.4150342,S02002466,S01013159
6th Clydebank Rainbow Unit,SC034807,West Dunbartonshire,G81 2EE,55.91110913,-4.399605,S02002462,S01013140
Vale Of Leven Arthritis Club,SC035010,West Dunbartonshire,G83 8BL,56.00125861,-4.57405715,S02002477,S01013238
Inler Park Trust,SC043617,West Dunbartonshire,G83 8AB,56.00058893,-4.56565591,S02002477,S01013238
Age Concern - Vale Of Leven,SC036077,West Dunbartonshire,G82 4DU,55.94296839,-4.58703555,S02002472,S01013201
2nd Vale of Leven Brownie Unit,SC047361,West Dunbartonshire,G82 4QS,55.94305098,-4.58481484,S02002472,S01013201
