Name,Latitude,Longitude,Postcode,IntermediateZone2011Code
Getting Better Together Ltd,55.81930298,-3.7926377,ML7 5ET,S02002148
Glenboig Development Trust,55.8931476,-4.04928649,ML5 2RD,S02002192
Newmains Community Trust Ltd,55.78319317,-3.87878448,ML2 9AX,S02002145
Stepps Community Development Trust,55.89120978,-4.14765031,G33 6BL,S02002194
