Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
32a Paisley Brownie Pack,SC035706,Renfrewshire,PA6 7NR,55.85874035,-4.52516233,S02002289,S01012229
Linstone Housing Association,SC027454,Renfrewshire,PA3 3DB,55.84811069,-4.48929237,S02002287,S01012221
Riverbrae School Parent Council ,SC047882,Renfrewshire,PA3 3DP,55.85295279,-4.48763676,S02002287,S01012221
Yoga And Fitness Group For Disabled Adults,SC027916,Renfrewshire,PA8 7AR,55.8982984,-4.44406851,S02002284,S01012200
Barsail Parent Council,SC037189,Renfrewshire,PA8 7HL,55.89805759,-4.44894837,S02002284,S01012200
1st Houston And Crosslee Scout Group,SC027982,Renfrewshire,PA6 7EZ,55.86756726,-4.55429998,S02002290,S01012236
1st Houston & Crosslee Brownie Unit,SC031333,Renfrewshire,PA6 7HJ,55.870435,-4.54777428,S02002290,S01012236
1st Houston & Crosslee Guides,SC032695,Renfrewshire,PA6 7EN,55.86894918,-4.54964312,S02002290,S01012236
Houston Play Park Improvement Group,SC044143,Renfrewshire,PA6 7EX,55.86768132,-4.55486694,S02002290,S01012236
Greensyde Carers,SC028756,Renfrewshire,PA8 7AZ,55.89107707,-4.45105147,S02002284,S01012203
Cairellot Day Nursery Parents Association,SC028942,Renfrewshire,PA7 5AW,55.90432974,-4.50219016,S02002286,S01012216
3rd Bishopton Guide Company,SC035881,Renfrewshire,PA7 5DT,55.90428207,-4.49657124,S02002286,S01012216
Girlguiding Renfrew Division,SC040521,Renfrewshire,PA7 5DT,55.90428207,-4.49657124,S02002286,S01012216
1st Bridge of Weir Scout Group,SC029079,Renfrewshire,PA11 3EP,55.8498233,-4.57333078,S02002291,S01012237
18th Paisley & District (Coats) Scout Group,SC030139,Renfrewshire,PA2 0UG,55.82018594,-4.47588549,S02002266,S01012085
Primary Out Of School Care,SC030303,Renfrewshire,PA2 6RW,55.83464203,-4.42156181,S02002271,S01012109
Flexi-Care Fund Raising Forum,SC033702,Renfrewshire,PA2 6NG,55.83511286,-4.42047314,S02002271,S01012109
Johnstone Castle Learning Centre,SC030476,Renfrewshire,PA5 0BX,55.82780039,-4.50464897,S02002261,S01012055
39th Paisley Brownie Unit,SC031050,Renfrewshire,PA1 3BS,55.8417653,-4.37290258,S02002276,S01012142
Kilbarchan Improvement Projects,SC031251,Renfrewshire,PA10 2EF,55.83474818,-4.54925596,S02002257,S01012035
2nd Kilbarchan Rainbow Unit,SC031439,Renfrewshire,PA10 2EP,55.83175789,-4.54955528,S02002257,S01012035
Kilbarchan Company Trust Property Management Committee,SC033237,Renfrewshire,PA10 2EW,55.83302931,-4.55109184,S02002257,S01012035
3rd Bishopton Brownies Guides,SC031611,Renfrewshire,PA7 5DJ,55.90895207,-4.4949833,S02002286,S01012213
Bishopton Community Development Trust,SC046632,Renfrewshire,PA7 5BH,55.90909499,-4.49812879,S02002286,S01012213
Kilbarchan Scout Group,SC031745,Renfrewshire,PA5 9DD,55.83562118,-4.49486645,S02002260,S01012051
20th Paisley Brownie Pack,SC031833,Renfrewshire,PA2 7DQ,55.82707171,-4.39461717,S02002272,S01012118
1st Erskine Brownie Unit,SC031976,Renfrewshire,PA8 6BJ,55.91043747,-4.46587503,S02002285,S01012210
1st Erskine Rainbows,SC034651,Renfrewshire,PA8 6BH,55.91062792,-4.46668723,S02002285,S01012210
Glenburn Independent Baptist Church,SC032030,Renfrewshire,PA2 8NF,55.82115965,-4.43614608,S02002268,S01012098
St Peters Football Club,SC048750,Renfrewshire,PA2 8NG,55.82135171,-4.43733951,S02002268,S01012098
1st C Erskine Brownie Unit,SC032110,Renfrewshire,PA8 7HJ,55.89749859,-4.45174453,S02002284,S01012199
3rd Erskine (Sa) Brownies,SC035902,Renfrewshire,PA8 7JA,55.90013634,-4.4492714,S02002284,S01012199
Erskine Baptist Church SCIO,SC049366,Renfrewshire,PA8 7HE,55.89924621,-4.45019111,S02002284,S01012199
2nd Renfrew Girl Guides,SC032420,Renfrewshire,PA4 8JA,55.8759498,-4.40646761,S02002279,S01012164
1st A Renfrew Brownie Unit,SC036876,Renfrewshire,PA4 8JA,55.8759498,-4.40646761,S02002279,S01012164
Houston & Crosslee District Brownies & Guides,SC033354,Renfrewshire,PA6 7JE,55.85882086,-4.53740902,S02002289,S01012232
2nd Inchinnan Brownie Unit,SC033518,Renfrewshire,PA4 9BQ,55.87867696,-4.39752291,S02002279,S01012166
8th Paisley Boys Brigade,SC034251,Renfrewshire,PA2 9HH,55.83161505,-4.45320067,S02002267,S01012091
1st Kilbarchan Boys Brigade Company,SC034525,Renfrewshire,PA10 2LR,55.84110268,-4.54796285,S02002257,S01012033
3rd Johnstone Co Girls Brigade,SC034623,Renfrewshire,PA3 3SP,55.85161263,-4.51508105,S02002288,S01012226
Linwood Active,SC038555,Renfrewshire,PA3 3SR,55.85060419,-4.51472828,S02002288,S01012226
Williamsburgh Housing Association Limited,SC035350,Renfrewshire,PA1 1RW,55.84467479,-4.40771282,S02002275,S01012137
Roar-Connections For Life Ltd,SC042041,Renfrewshire,PA1 3PD,55.84712511,-4.40834365,S02002275,S01012137
Renfrewshire Women's Aid (SCIO),SC047434,Renfrewshire,PA1 1PA,55.84406723,-4.40890527,S02002275,S01012137
1st Houston Company Boys Brigade,SC035354,Renfrewshire,PA6 7LQ,55.86014873,-4.52923315,S02002289,S01012231
1st North Paisley Rainbow Unit,SC035433,Renfrewshire,PA2 7NG,55.83328382,-4.38343692,S02002272,S01012119
1st Elderslie Scout Group,SC035459,Renfrewshire,PA12 4DJ,55.80400417,-4.63385362,S02002255,S01012023
11th Paisley Guide Company,SC035830,Renfrewshire,PA2 7QD,55.82815597,-4.40812876,S02002271,S01012113
15th Paisley & District (Lylesland) Scout Group,SC036362,Renfrewshire,PA2 6HN,55.83021676,-4.42810535,S02002270,S01012105
1st Elderslie Company Girls Brigade,SC036692,Renfrewshire,PA5 9BX,55.82918934,-4.48803504,S02002255,S01012026
2nd Foxbar Rainbows,SC036704,Renfrewshire,PA3 4SB,55.85497363,-4.40777478,S02002277,S01012148
Kilallan Kirk Preservation Trust,SC036714,Renfrewshire,PA6 7HY,55.87408131,-4.56046738,S02002256,S01012030
4th Renfrew Brownie Unit,SC038748,Renfrewshire,PA7 5GT,55.90693793,-4.52104707,S02002256,S01012030
Barshaw Toddler & Toddler Plus,SC036722,Renfrewshire,PA1 3HJ,55.8498884,-4.38739337,S02002276,S01012144
5th Paisley & District (Oldhall) Scout Group,SC045044,Renfrewshire,PA1 3HN,55.84704975,-4.38870499,S02002276,S01012144
