Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Lorn and Oban Healthy Options Limited,SC041998,Argyll and Bute,PA34 5JJ,56.42085253,-5.46786896,S02001372,S01007299
Friends of Oban Community Playpark,SC043720,Argyll and Bute,PA34 5JL,56.42096766,-5.46985849,S02001372,S01007299
Oban Pride,SC049763,Argyll and Bute,PA34 5JQ,56.42069977,-5.47204019,S02001372,S01007299
Argyll Wellbeing Hub,SC050100,Argyll and Bute,PA34 5PH,56.4180233,-5.47354789,S02001372,S01007299
Adventure Oban Ltd,SC050968,Argyll and Bute,PA34 5JE,56.41874377,-5.47093722,S02001372,S01007299
Ardchattan (Church of Scotland),SC000680,Argyll and Bute,PA37 1RW,56.4593489,-5.39545254,S02001373,S01007305
North Connel Hall Limited,SC012508,Argyll and Bute,PA37 1RQ,56.46295517,-5.29509447,S02001373,S01007305
Croileagan Apainn,SC031331,Argyll and Bute,PA37 1RQ,56.46295517,-5.29509447,S02001373,S01007305
Appin Community Sports And Leisure Association,SC037267,Argyll and Bute,PA37 1RD,56.4715025,-5.36249405,S02001373,S01007305
Spotlight Musical Theatre Group (SCIO),SC047562,Argyll and Bute,PA37 1RA,56.45914108,-5.37309135,S02001373,S01007305
The Ardchattan Centre,SC051251,Argyll and Bute,PA37 1RD,56.4715025,-5.36249405,S02001373,S01007305
Home-Start Lorn,SC000783,Argyll and Bute,PA34 4HP,56.41049694,-5.4710288,S02001371,S01007296
St Conan's Church: Loch Awe,SC012643,Argyll and Bute,PA34 4AL,56.41066919,-5.47514747,S02001371,S01007296
Iona Heritage Trust,SC015292,Argyll and Bute,PA34 4AL,56.41066919,-5.47514747,S02001371,S01007296
West Highland Housing Association Ltd,SC017357,Argyll and Bute,PA34 4HB,56.40810276,-5.47465382,S02001371,S01007296
Argyll Couple Counselling,SC023995,Argyll and Bute,PA34 4HP,56.41049694,-5.4710288,S02001371,S01007296
Crossroads (North Argyll) Care Attendant Scheme,SC032051,Argyll and Bute,PA34 4AL,56.41066919,-5.47514747,S02001371,S01007296
Argyll and Lochaber RDA Driving Group,SC038417,Argyll and Bute,PA34 4BG,56.41125527,-5.47220071,S02001371,S01007296
North Argyll Carers' Centre Limited,SC040902,Argyll and Bute,PA34 4AL,56.41066919,-5.47514747,S02001371,S01007296
Hope Kitchen SCIO,SC041770,Argyll and Bute,PA34 4HU,56.41006949,-5.46991952,S02001371,S01007296
Oban Lorne Rugby Football Club SCIO,SC048218,Argyll and Bute,PA34 4AZ,56.41199398,-5.47150583,S02001371,S01007296
"Culture, Heritage, and Arts Assembly, Argyll and The Isles  ",SC049113,Argyll and Bute,PA34 4HP,56.41049694,-5.4710288,S02001371,S01007296
Friends of the Sound of Jura,SC049740,Argyll and Bute,PA34 4AT,56.41174042,-5.47221251,S02001371,S01007296
Hope to Oban,SC034645,Argyll and Bute,PA34 4PL,56.40661802,-5.47502104,S02001371,S01007296
Finlaggan Trust,SC000821,Argyll and Bute,PA45 7QT,55.83964611,-6.16417305,S02001378,S01007326
Kilmeny Community Playing Field,SC005748,Argyll and Bute,PA46 7RF,55.84005919,-6.12822347,S02001378,S01007326
North and West Islay Church of Scotland,SC015317,Argyll and Bute,PA46 7RQ,55.84181861,-6.12778687,S02001378,S01007326
Ballygrant Hall Association,SC017035,Argyll and Bute,PA45 7QR,55.81926091,-6.15929207,S02001378,S01007326
Islay & Jura Highland Dancers,SC024439,Argyll and Bute,PA46 7RB,55.85114911,-6.11774619,S02001378,S01007326
Ionad Chaluim Chille Ile,SC030322,Argyll and Bute,PA43 7LN,55.76260776,-6.26672929,S02001378,S01007326
Comann Nam Parant (Islay & Jura) Group,SC031639,Argyll and Bute,PA43 7LN,55.76260776,-6.26672929,S02001378,S01007326
Islay Quilters,SC031720,Argyll and Bute,PA44 7PZ,55.76447554,-6.20717486,S02001378,S01007326
Islay Book Festival,SC037096,Argyll and Bute,PA44 7PG,55.79279046,-6.22413687,S02001378,S01007326
Bridgend Community Centre Committee,SC037235,Argyll and Bute,PA44 7PG,55.79279046,-6.22413687,S02001378,S01007326
Islay and Jura Dog Management,SC037412,Argyll and Bute,PA46 7RN,55.86804167,-6.11873669,S02001378,S01007326
Girlguiding Islay and Jura,SC038438,Argyll and Bute,PA44 7PZ,55.76447554,-6.20717486,S02001378,S01007326
6th Islay Brownie Unit,SC039122,Argyll and Bute,PA42 7EF,55.66730013,-6.07017419,S02001378,S01007326
Sidekick,SC050513,Argyll and Bute,PA44 7PD,55.78769098,-6.23822134,S02001378,S01007326
Tiree Parish Church Of Scotland,SC000878,Argyll and Bute,PA77 6UA,56.46611888,-6.89687185,S02001370,S01007284
Comunn Feis Thiriodh,SC005324,Argyll and Bute,PA77 6UL,56.49321128,-6.81900259,S02001370,S01007284
Tiree Baptist Church,SC021250,Argyll and Bute,PA77 6UZ,56.51740248,-6.90001655,S02001370,S01007284
Tiree & Coll Gaelic Partnership,SC022642,Argyll and Bute,PA77 6UE,56.45775026,-6.93747139,S02001370,S01007284
Tiree Community Business Limited,SC023595,Argyll and Bute,PA77 6UP,56.49435737,-6.88462794,S02001370,S01007284
Charles Mackinnon Maclean Memorial Trust,SC024585,Argyll and Bute,PA77 6TR,56.5304141,-6.76703589,S02001370,S01007284
Tiree Rural Development Limited,SC033726,Argyll and Bute,PA77 6UP,56.49435737,-6.88462794,S02001370,S01007284
An Talla Limited,SC033839,Argyll and Bute,PA77 6UP,56.49435737,-6.88462794,S02001370,S01007284
Coll Parish Church (Church of Scotland),SC035582,Argyll and Bute,PA78 6TB,56.60072674,-6.61277273,S02001370,S01007284
Tiree Maritime Trust Limited,SC036602,Argyll and Bute,PA77 6UE,56.45775026,-6.93747139,S02001370,S01007284
Tiree Community Development Trust,SC037018,Argyll and Bute,PA77 6UP,56.49435737,-6.88462794,S02001370,S01007284
