Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Newington Nursery,SC006565,City of Edinburgh,EH9 1TQ,55.9335502,-3.17675263,S02001612,S01008604
Mayfield Radio Unit,SC013624,City of Edinburgh,EH9 1TF,55.93328683,-3.17610436,S02001612,S01008604
Duncan Street Baptist Church,SC018115,City of Edinburgh,EH9 1SR,55.9350501,-3.17870305,S02001612,S01008604
Hunter Bequest Fund : Mayfield Church,SC020704,City of Edinburgh,EH9 1TQ,55.9335502,-3.17675263,S02001612,S01008604
Agnes Cecilia Crispin Charitable Trust,SC025708,City of Edinburgh,EH9 1TQ,55.9335502,-3.17675263,S02001612,S01008604
Chinese Evangelical Church In Edinburgh,SC028397,City of Edinburgh,EH9 1TQ,55.9335502,-3.17675263,S02001612,S01008604
St Philips & St James Episcopal Church: Edinburgh,SC000910,City of Edinburgh,EH3 5PX,55.97044959,-3.20871609,S02001652,S01008833
104th Edinburgh North East Scout Group,SC029283,City of Edinburgh,EH3 5QA,55.96899659,-3.20844647,S02001652,S01008833
Corstorphine Trust,SC000913,City of Edinburgh,EH12 7SX,55.93983158,-3.28289694,S02001679,S01008975
Corstorphine Village Playgroup,SC008829,City of Edinburgh,EH12 7ST,55.94085625,-3.28286678,S02001679,S01008975
"Corstorphine Old Parish Church, Church of Scotland, Edinburgh",SC016009,City of Edinburgh,EH12 7ST,55.94085625,-3.28286678,S02001679,S01008975
Edinburgh: Willowbrae Parish Church of Scotland,SC000963,City of Edinburgh,EH7 6TB,55.95771088,-3.13473595,S02001636,S01008750
The Redeemed Christian Church of God- King of Glory,SC044273,City of Edinburgh,EH7 6QJ,55.96009871,-3.13595914,S02001636,S01008750
Christ Church Edinburgh,SC046474,City of Edinburgh,EH7 6PT,55.95851479,-3.13914826,S02001636,S01008750
Len Thomson Charitable Trust,SC000981,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Addison Smith/ Ewart Charitable Trust,SC006493,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
