Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Linton Kirk Heritage Appeal,SC007952,Scottish Borders,TD5 8AA,55.55240457,-2.39155303,S02002309,S01012333
Border Union Agricultural Society,SC016869,Scottish Borders,TD5 8LS,55.58995305,-2.44956828,S02002309,S01012333
1st Kelso Rainbow Unit,SC031700,Scottish Borders,TD5 8HQ,55.59318316,-2.38780203,S02002309,S01012333
1st Kelso Guides,SC032040,Scottish Borders,TD5 8HQ,55.59318316,-2.38780203,S02002309,S01012333
Sprouston Village Hall,SC037663,Scottish Borders,TD5 8HN,55.60836827,-2.39066632,S02002309,S01012333
Kelso Heartbeat,SC045372,Scottish Borders,TD5 7SZ,55.63177165,-2.43943745,S02002309,S01012333
"Holy Trinity Church, Melrose",SC000966,Scottish Borders,TD6 0AE,55.56998001,-2.64786717,S02002313,S01012348
Borders Disability Sport,SC033264,Scottish Borders,TD6 0EP,55.56752427,-2.64497244,S02002313,S01012348
Hawick Acorn Project Initiative SCIO,SC044641,Scottish Borders,TD6 0EP,55.56752427,-2.64497244,S02002313,S01012348
St Boswells Village Hall,SC048481,Scottish Borders,TD6 0AL,55.5703761,-2.64432143,S02002313,S01012348
Survivors Unite,SC048563,Scottish Borders,TD6 0EP,55.56752427,-2.64497244,S02002313,S01012348
Central Borders Citizens Advice Bureau,SC000983,Scottish Borders,TD1 1RZ,55.61806562,-2.81170814,S02002297,S01012275
Gray-Sanderson Trust,SC014930,Scottish Borders,TD1 1BY,55.61777518,-2.80670067,S02002297,S01012275
William Wallace Trust,SC019326,Scottish Borders,TD1 1BW,55.61795508,-2.80667261,S02002297,S01012275
Eildon West Youth Hub,SC022005,Scottish Borders,TD1 1BW,55.61795508,-2.80667261,S02002297,S01012275
Borders Independent Advocacy Service,SC024967,Scottish Borders,TD1 1RT,55.62043296,-2.81243986,S02002297,S01012275
Princess Royal Trust Borders Carers Centre (SCIO),SC028087,Scottish Borders,TD1 1RT,55.62043296,-2.81243986,S02002297,S01012275
Scottish Borders Elder Voice (SCIO),SC031376,Scottish Borders,TD1 1RT,55.62043296,-2.81243986,S02002297,S01012275
Friends Of Central Borders Citizens Advice Bureau,SC034708,Scottish Borders,TD1 1RZ,55.61806562,-2.81170814,S02002297,S01012275
Scottish Borders Community Development Company,SC037646,Scottish Borders,TD1 1NY,55.61906524,-2.81272913,S02002297,S01012275
Brothers of Charity Services (Scotland),SC037943,Scottish Borders,TD1 1SW,55.61830772,-2.81042704,S02002297,S01012275
The Haining Charitable Trust,SC041505,Scottish Borders,TD1 1SQ,55.61850627,-2.81165374,S02002297,S01012275
