Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Menstrie Primary School Parent Council,SC044006,Clackmannanshire,FK11 7BZ,56.14999271,-3.85583899,S02001395,S01007422
Coalsnaughton Devonside and Langour Village Hall SCIO,SC045817,Clackmannanshire,FK13 6RJ,56.14163649,-3.73586396,S02001397,S01007433
Fishcross Primary School Parent Council,SC051096,Clackmannanshire,FK13 6DQ,56.14428722,-3.73843011,S02001397,S01007433
Clackmannan Development Trust,SC045874,Clackmannanshire,FK10 4JA,56.1073187,-3.75113901,S02001400,S01007450
Bannockburn House Trust,SC047081,Clackmannanshire,FK10 1PH,56.11110596,-3.76975764,S02001400,S01007453
Sauchie Active 8 SCIO,SC047649,Clackmannanshire,FK10 3AE,56.13999232,-3.82620928,S02001394,S01007420
Alloa Musical Players (SCIO),SC047773,Clackmannanshire,FK11 7EG,56.15275247,-3.83713489,S02001394,S01007420
Menstrie Community Action Group Ltd,SC049242,Clackmannanshire,FK11 7EE,56.15233295,-3.83875706,S02001394,S01007420
Primary Concern,SC049527,Clackmannanshire,FK10 2UR,56.13909284,-3.82017952,S02001394,S01007420
Tullibody Community Development Trust,SC047890,Clackmannanshire,FK10 2RS,56.13046377,-3.83611995,S02001393,S01007412
Tillicoultry Primary School Parent Council ,SC048504,Clackmannanshire,FK13 6RH,56.1541636,-3.73646116,S02001398,S01007440
Tullibody Community Garden,SC050723,Clackmannanshire,FK10 2SR,56.13344382,-3.84659312,S02001393,S01007410
