Name,Latitude,Longitude,Postcode,IntermediateZone2011Code
Neilston Development Trust,55.78400346,-4.42888109,G78 3EA,S02001556
Neilston Windfarm Legacy SCIO ,55.78400346,-4.42888109,G78 3EA,S02001556
