Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Community Transport East Renfrewshire SCIO,SC045068,East Renfrewshire,G78 1LR,55.79778388,-4.39950373,S02001558,S01008315
The Barrhead Evangelical Church,SC047699,East Renfrewshire,G78 1QW,55.80088724,-4.39891282,S02001558,S01008315
Spirit of Life Church,SC030706,East Renfrewshire,G78 2JH,55.79535105,-4.38920706,S02001559,S01008320
121 Glasgow (Clarkston) Scout Group,SC031166,East Renfrewshire,G76 8HT,55.78074771,-4.25890989,S02001567,S01008370
Giffnock Ranger Guide Unit,SC031887,East Renfrewshire,G46 6PD,55.7964561,-4.29153685,S02001573,S01008404
1st Clarkston Rainbow Unit,SC031981,East Renfrewshire,G76 7XT,55.78234568,-4.2905646,S02001568,S01008372
5th Giffnock Guides,SC032043,East Renfrewshire,G46 6RY,55.79244742,-4.30644054,S02001573,S01008402
1st Clarkston Brownies,SC032109,East Renfrewshire,G76 7EA,55.78465906,-4.28264588,S02001568,S01008374
116th Glasgow Scout Group,SC032165,East Renfrewshire,G76 7PB,55.79106206,-4.29209734,S02001569,S01008381
Off Grid Community SCIO,SC051093,East Renfrewshire,G76 7RF,55.78937434,-4.29054658,S02001569,S01008381
1st A Clarkston Brownies,SC032412,East Renfrewshire,G76 7TF,55.78173197,-4.2810393,S02001568,S01008375
4th Giffnock Brownie Guides,SC032422,East Renfrewshire,G46 7QS,55.80627121,-4.30400277,S02001574,S01008408
60th Glasgow Boys Brigade,SC033649,East Renfrewshire,G46 7QR,55.80599102,-4.30168821,S02001574,S01008408
Auchenback Active Limited,SC032523,East Renfrewshire,G78 2LW,55.79670746,-4.3827646,S02001560,S01008327
35th Glasgow (Crookfur) Scout Group,SC032888,East Renfrewshire,G77 6JP,55.77622435,-4.33831509,S02001562,S01008342
3rd A Clarkston Guide Unit,SC033508,East Renfrewshire,G77 6JS,55.77556739,-4.34213468,S02001562,S01008342
3rd A Clarkston Brownie Unit,SC049862,East Renfrewshire,G77 6JS,55.77556739,-4.34213468,S02001562,S01008342
East Renfrewshire Carers,SC033142,East Renfrewshire,G78 1AA,55.8039496,-4.3962767,S02001558,S01008314
2nd Mearns Guide Company,SC033764,East Renfrewshire,G77 6TH,55.77903445,-4.34931181,S02001562,S01008339
1st Mearns Guide Unit,SC033926,East Renfrewshire,G78 3ND,55.78453562,-4.43559732,S02001556,S01008298
Alisdair Cameron Trust,SC049991,East Renfrewshire,G78 3AE,55.79036005,-4.42831973,S02001556,S01008298
1st Giffnock Brownie Pack,SC034192,East Renfrewshire,G77 6EE,55.77907145,-4.32135812,S02001563,S01008346
Neilston Agricultural Society,SC034333,East Renfrewshire,G78 3QJ,55.77822758,-4.43461355,S02001556,S01008301
79th Glasgow Boys Brigade Company,SC034387,East Renfrewshire,G77 6DY,55.77787374,-4.32860652,S02001561,S01008333
