Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Troon Cabin Club,SC035496,South Ayrshire,KA10 6EF,55.54117996,-4.65950375,S02002353,S01012566
Lodge St Paul No 204 Benevolent Fund,SC014623,South Ayrshire,KA8 8LY,55.47908855,-4.62310899,S02002344,S01012509
Tarbolton Parish Church of Scotland,SC014767,South Ayrshire,KA5 5LY,55.51777395,-4.49729603,S02002349,S01012541
Meadowgreen Foundation,SC015058,South Ayrshire,KA10 7JA,55.55721789,-4.63863914,S02002351,S01012553
Glenburn Miners Charitable Society,SC015695,South Ayrshire,KA9 2NS,55.49952502,-4.59165743,S02002348,S01012532
The Auld Kirk Of Ayr Church of Scotland,SC016648,South Ayrshire,KA7 3PA,55.45042863,-4.60308086,S02002338,S01012479
St Leonard's Parish Church of Scotland:Ayr,SC016860,South Ayrshire,KA7 4BD,55.44479333,-4.64410929,S02002335,S01012451
Crosshill Parish Church (Church of Scotland),SC017520,South Ayrshire,KA19 7PY,55.31561057,-4.65580111,S02002329,S01012423
3rd Ayrshire (1st Girvan) Scout Group,SC041710,South Ayrshire,KA19 7RJ,55.32498215,-4.63691011,S02002329,S01012423
1st Crosshill Guide Unit,SC042918,South Ayrshire,KA19 7PS,55.33593645,-4.6157493,S02002329,S01012423
May-Tag Ltd,SC017710,South Ayrshire,KA19 8BX,55.3552061,-4.69403221,S02002332,S01012438
Carrick Community Leisure Group,SC045601,South Ayrshire,KA19 8FD,55.35312362,-4.69471112,S02002332,S01012438
The Three Sixty Ayrshire Ltd.,SC018398,South Ayrshire,KA8 8LB,55.47452804,-4.62367628,S02002340,S01012487
Seagate Evangelical Church,SC018710,South Ayrshire,KA10 6NG,55.54488532,-4.64987715,S02002353,S01012564
Troon Water Sports Centre (SCIO),SC047691,South Ayrshire,KA10 6LA,55.54084657,-4.65166609,S02002353,S01012564
Martin's Fields,SC048064,South Ayrshire,KA10 6NQ,55.54513958,-4.65100404,S02002353,S01012564
Age Concern Ayr,SC018878,South Ayrshire,KA8 0BB,55.4662838,-4.62918826,S02002340,S01012492
Riverside Community Trust,SC046273,South Ayrshire,KA8 0BS,55.46358808,-4.62579709,S02002340,S01012492
Ayr Spiritualist Centre,SC023813,South Ayrshire,KA9 2AY,55.48454325,-4.61057068,S02002345,S01012516
Air Training Corps No 1371 Girvan Squadron Non Public Sports & Welfare Funds,SC024719,South Ayrshire,KA26 0BD,55.23255645,-4.8560195,S02002331,S01012429
Alloway Public Hall Management Committee,SC024878,South Ayrshire,KA6 6BU,55.41383367,-4.59977165,S02002333,S01012444
Alloway Village Hall,SC051253,South Ayrshire,KA6 6BU,55.41383367,-4.59977165,S02002333,S01012444
Scottish Women’s Institutes Kirkmichael Institute,SC025787,South Ayrshire,KA19 8LL,55.32711651,-4.68988617,S02002329,S01012422
Dailly Community Activity Centre Association Limited,SC041389,South Ayrshire,KA26 9SW,55.27867082,-4.7220398,S02002329,S01012422
Prestwick After School Care Service,SC027825,South Ayrshire,KA9 1HR,55.49834264,-4.60880804,S02002347,S01012526
Biggart Hospital Volunteers,SC032518,South Ayrshire,KA9 1JA,55.49759868,-4.60364425,S02002347,S01012526
1st Prestwick Boys Brigade Company,SC033197,South Ayrshire,KA9 1LU,55.49711451,-4.6078084,S02002347,S01012526
New Life Christian Fellowship,SC028120,South Ayrshire,KA9 2PA,55.50686361,-4.60460457,S02002348,S01012531
South Ayrshire Food Bank,SC044413,South Ayrshire,KA9 2PA,55.50686361,-4.60460457,S02002348,S01012531
Aoife's Sensory Bus,SC050233,South Ayrshire,KA9 2FD,55.519586,-4.60444735,S02002348,S01012531
2nd Troon Brownies,SC030749,South Ayrshire,KA10 6XE,55.5541723,-4.6518821,S02002352,S01012560
5th Troon Girl Guides,SC033455,South Ayrshire,KA10 6XE,55.5541723,-4.6518821,S02002352,S01012560
3rd Prestwick Guide Unit,SC031711,South Ayrshire,KA9 2TF,55.48406034,-4.59820783,S02002345,S01012514
South Ayrshire Visually Impaired Children,SC031746,South Ayrshire,KA5 5TF,55.50502224,-4.44101139,S02002349,S01012539
1st Tarbolton Brownies,SC034664,South Ayrshire,KA5 5QP,55.51095864,-4.49033837,S02002349,S01012539
7th Troon Brownie Unit,SC033709,South Ayrshire,KA10 7LS,55.55963985,-4.64595431,S02002351,S01012552
Troon Allotment Society,SC041591,South Ayrshire,KA10 7EJ,55.55533079,-4.64236608,S02002351,S01012552
1st Newton On Ayr Girls Brigade,SC033744,South Ayrshire,KA8 0SD,55.46171304,-4.61219356,S02002341,S01012494
Vics in the Community,SC048328,South Ayrshire,KA8 0HJ,55.46090958,-4.61193475,S02002341,S01012494
12th Ayrshire (Kingcase) Scout Group,SC033845,South Ayrshire,KA9 1HU,55.49874404,-4.60600012,S02002347,S01012525
Friends Of Newton Park,SC033873,South Ayrshire,KA8 9BL,55.47697816,-4.6204998,S02002344,S01012511
Wheels In Motion,SC041029,South Ayrshire,KA8 9AL,55.47523089,-4.62108012,S02002344,S01012511
Maybole Historical Society,SC034056,South Ayrshire,KA7 2PT,55.44830965,-4.62609418,S02002337,S01012469
2nd Prestwick Brownie Unit,SC038955,South Ayrshire,KA7 2SS,55.44964214,-4.63059527,S02002337,S01012469
Maybole Castle Community Trust,SC040827,South Ayrshire,KA7 2PT,55.44830965,-4.62609418,S02002337,S01012469
3rd Prestwick Brownie Unit,SC034409,South Ayrshire,KA7 3LJ,55.45804466,-4.5961955,S02002338,S01012473
4th Prestwick Rainbow Pack,SC034496,South Ayrshire,KA9 1QU,55.49804784,-4.61672176,S02002346,S01012520
1st Prestwick Brownie Unit,SC045167,South Ayrshire,KA9 1QZ,55.49652788,-4.61760263,S02002346,S01012520
Friends of the Broadway Prestwick,SC048992,South Ayrshire,KA9 1RF,55.49695513,-4.61653842,S02002346,S01012520
17th E Castlehill Brownies,SC034566,South Ayrshire,KA7 3PS,55.44390119,-4.60821703,S02002336,S01012462
Symington Community Projects Limited,SC034882,South Ayrshire,KA1 5QE,55.54975635,-4.56377637,S02002350,S01012542
69th Ayrshire (1st Tarbolton) Scout Group,SC035576,South Ayrshire,KA5 5RW,55.51245848,-4.47932928,S02002349,S01012540
1st Tarbolton Rainbow Unit,SC048816,South Ayrshire,KA5 5RN,55.51159316,-4.47944909,S02002349,S01012540
Minishant Hall Committee,SC035695,South Ayrshire,KA19 8EZ,55.39238373,-4.64471399,S02002333,S01012443
Prestwick Aviation Heritage Charitable Trustees Ltd,SC046170,South Ayrshire,KA19 8EN,55.39500304,-4.69271254,S02002333,S01012443
Whiteleys Retreat,SC047040,South Ayrshire,KA7 4EG,55.40853087,-4.65080151,S02002333,S01012443
18th Ayrshire Scout Group,SC035994,South Ayrshire,KA7 2DR,55.45610283,-4.63320845,S02002339,S01012484
The Moira Forbes Trust For The Benefit Of The Aged And The Physically And Mentally Infirm Of The Parish Of Kilwinning,SC037911,South Ayrshire,KA7 2EA,55.45835896,-4.62945159,S02002339,S01012484
Moira Forbes Trust for Students From Parish of Kilwinning Studying Medicine,SC037922,South Ayrshire,KA7 2EA,55.45835896,-4.62945159,S02002339,S01012484
Southside Church SCIO,SC049795,South Ayrshire,KA7 2EG,55.4571621,-4.62951428,S02002339,S01012484
Holmston Out of Skool Club,SC050355,South Ayrshire,KA7 2DL,55.45679806,-4.63306498,S02002339,S01012484
17th A Ayr Rainbow Unit,SC036378,South Ayrshire,KA7 3NU,55.45230212,-4.60121145,S02002338,S01012477
Kyle and Carrick District Scout Council,SC043146,South Ayrshire,KA7 3PQ,55.45025598,-4.59894162,S02002338,S01012477
Harvest Ayr,SC051213,South Ayrshire,KA7 3NS,55.45224652,-4.60002157,S02002338,S01012477
17c Castlehill Brownies,SC036448,South Ayrshire,KA8 0JY,55.46946417,-4.60278523,S02002342,S01012496
17th B Ayr Guide Unit,SC045829,South Ayrshire,KA8 0JY,55.46946417,-4.60278523,S02002342,S01012496
17th Ayr Senior Section Unit,SC046013,South Ayrshire,KA8 0JY,55.46946417,-4.60278523,S02002342,S01012496
Carrick Rural Arts Group,SC037589,South Ayrshire,KA26 9EY,55.24361598,-4.85438982,S02002331,S01012433
CRAG Community Arts SCIO ,SC050537,South Ayrshire,KA26 9EY,55.24361598,-4.85438982,S02002331,S01012433
Friends Of Culzean,SC037983,South Ayrshire,KA7 2QG,55.44520811,-4.62778568,S02002337,S01012471
4th Alloway Brownie Unit,SC038500,South Ayrshire,KA7 4RH,55.44096568,-4.62693435,S02002337,S01012471
Friends of Robert Burns Birthplace Museum,SC043931,South Ayrshire,KA7 2QG,55.44520811,-4.62778568,S02002337,S01012471
9th Ayr Brownie Unit,SC039499,South Ayrshire,KA7 2SL,55.45286506,-4.63036703,S02002339,S01012485
Ayr Lawn Tennis Club,SC049014,South Ayrshire,KA7 2TL,55.45204911,-4.63611732,S02002339,S01012485
Ayr Development Trust,SC050166,South Ayrshire,KA7 2TJ,55.45282883,-4.63455605,S02002339,S01012485
Little Art Stars Charity,SC050412,South Ayrshire,KA7 2SN,55.45203344,-4.6314188,S02002339,S01012485
