Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
1st North Berwick Guides,SC031294,East Lothian,EH39 4BL,56.05735005,-2.7364992,S02001551,S01008268
"St Andrew Blackadder, Church of Scotland, North Berwick",SC006421,East Lothian,EH39 4PG,56.05684569,-2.7230334,S02001551,S01008270
1st Aberlady Rainbows Unit,SC031323,East Lothian,EH39 4BP,56.05618515,-2.72992564,S02001551,S01008270
Stella Moffat Charitable Trust,SC037030,East Lothian,EH39 4AG,56.05782574,-2.72597428,S02001551,S01008270
North Berwick in Bloom,SC050182,East Lothian,EH39 4NZ,56.05657328,-2.72505153,S02001551,S01008270
Gifford Horticultural Society,SC006996,East Lothian,EH41 4QL,55.90448143,-2.75106455,S02001547,S01008249
Garvald Village Hall,SC011718,East Lothian,EH41 4LN,55.92868344,-2.66081969,S02001547,S01008249
Gifford Community Association,SC012581,East Lothian,EH41 4QW,55.90368864,-2.74401178,S02001547,S01008249
Feuars Of Gifford,SC015210,East Lothian,EH41 4JD,55.90465154,-2.7467333,S02001547,S01008249
"Yester, Bolton and Saltoun Parish Church (Church of Scotland)",SC015414,East Lothian,EH41 4JD,55.90465154,-2.7467333,S02001547,S01008249
Scottish Women’s Institutes Gifford Institute,SC027723,East Lothian,EH41 4QL,55.90448143,-2.75106455,S02001547,S01008249
Saltoun Playgroup,SC040071,East Lothian,EH41 4QL,55.90448143,-2.75106455,S02001547,S01008249
Morham Village Hall,SC046475,East Lothian,EH41 4LQ,55.94119607,-2.70832505,S02001547,S01008249
1st Gifford Cub Scouts,SC047965,East Lothian,EH41 4QW,55.90368864,-2.74401178,S02001547,S01008249
Friends of Garvald Church,SC048630,East Lothian,EH41 4LN,55.92868344,-2.66081969,S02001547,S01008249
The Haddington Garden Trust SCIO,SC048702,East Lothian,EH41 4HN,55.9154331,-2.77445895,S02001547,S01008249
Bolton East Lothian Community Association SCIO,SC049001,East Lothian,EH41 4HL,55.920887,-2.79002501,S02001547,S01008249
Cockenzie and Port Seton: Old Parish Church (Church of Scotland),SC007052,East Lothian,EH32 0JN,55.96908235,-2.95969591,S02001542,S01008210
Cockenzie House and Gardens,SC044016,East Lothian,EH32 0HY,55.96938398,-2.9636447,S02001542,S01008210
East Linton Community Assoc,SC007149,East Lothian,EH40 3AD,55.98628746,-2.65550317,S02001553,S01008280
East Lothian Countryside Volunteers ,SC044495,East Lothian,EH41 4PY,55.97186614,-2.66897419,S02001553,S01008280
East Linton Community Playgroup,SC048149,East Lothian,EH40 3BQ,55.98815302,-2.65781085,S02001553,S01008280
Belhaven Parish Church (Church of Scotland),SC007231,East Lothian,EH42 1QZ,55.99687227,-2.51967907,S02001555,S01008293
East Lothian Antiquarian & Field Naturalists Society,SC007701,East Lothian,EH42 1GP,55.9955028,-2.51844226,S02001555,S01008293
Dunbar Community Development Company,SC028313,East Lothian,EH42 1WJ,55.99732731,-2.51400965,S02001555,S01008293
Haddington and District Day Centre,SC008233,East Lothian,EH41 3DT,55.95482819,-2.77944159,S02001549,S01008257
Homes For Life Housing Partnership,SC028542,East Lothian,EH41 3JG,55.95567745,-2.77728053,S02001549,S01008257
Kidzone,SC041826,East Lothian,EH41 3RA,55.95543204,-2.78903103,S02001549,S01008257
Friends of the John Gray Centre,SC045421,East Lothian,EH41 3DX,55.95520886,-2.77892073,S02001549,S01008257
New Winton Community Association,SC008775,East Lothian,EH33 2NH,55.9297017,-2.91944526,S02001545,S01008235
1st Ormiston Brownie Unit,SC046603,East Lothian,EH35 5LG,55.91127198,-2.94450911,S02001545,S01008235
Dunbar Day Centre,SC009349,East Lothian,EH42 1JL,56.00353625,-2.51819711,S02001554,S01008288
Musselburgh East Community Association,SC009655,East Lothian,EH21 8JJ,55.94412458,-3.02294722,S02001539,S01008194
Tranent Belters Charitable Trust,SC009863,East Lothian,EH33 2EE,55.9378701,-2.94895046,S02001543,S01008225
Tranent Out Of School Club,SC031605,East Lothian,EH33 2DY,55.93947275,-2.94735672,S02001543,S01008225
Prestonpans Community Centre Management Committee,SC010514,East Lothian,EH32 9QS,55.9564043,-2.97570268,S02001541,S01008204
New Beginnings Club East Lothian,SC047156,East Lothian,EH32 9EN,55.95510409,-2.97650278,S02001541,S01008204
St. Anne's Episcopal Church: Dunbar,SC010950,East Lothian,EH42 1YA,55.99664673,-2.50476601,S02001555,S01008291
The Ridge SCIO,SC047116,East Lothian,EH42 1JX,55.99936084,-2.51329911,S02001555,S01008291
St Adrians Episcopal Church: Gullane,SC011926,East Lothian,EH31 2BE,56.03595538,-2.84074646,S02001550,S01008266
Gullane After School Club,SC033573,East Lothian,EH31 2AT,56.03598113,-2.83164725,S02001550,S01008266
1st Gullane Scout Group,SC034284,East Lothian,EH31 2BE,56.03595538,-2.84074646,S02001550,S01008266
1st Gullane Rainbows,SC035870,East Lothian,EH31 2AY,56.03817833,-2.8335884,S02001550,S01008266
Knox Academy Support Group,SC012068,East Lothian,EH41 3DE,55.95478998,-2.80769183,S02001548,S01008251
East Lothian Members Centre Of The National Trust For Scotland,SC026085,East Lothian,EH41 3RQ,55.95450596,-2.80027087,S02001548,S01008251
1st Gullane Guide Unit,SC035221,East Lothian,EH41 3TJ,55.95523952,-2.80627582,S02001548,S01008251
Saltoun Community Association,SC012159,East Lothian,EH34 5DY,55.90216336,-2.84135174,S02001547,S01008247
Humbie Parish Church (Church of Scotland),SC016765,East Lothian,EH36 5PB,55.86520292,-2.84721538,S02001547,S01008247
East Lothian U3A,SC028953,East Lothian,EH36 5PJ,55.85427055,-2.86873406,S02001547,S01008247
Humbie Hall Trust,SC041603,East Lothian,EH36 5PX,55.8521638,-2.86038099,S02001547,S01008247
Humbie Community First Responders,SC042005,East Lothian,EH36 5PW,55.85142119,-2.84958289,S02001547,S01008247
Humbie Orchard Project (SCIO),SC046357,East Lothian,EH36 5PD,55.8613812,-2.82249576,S02001547,S01008247
Saltoun Community Association SCIO,SC051262,East Lothian,EH34 5EB,55.89888815,-2.83939373,S02001547,S01008247
Whitecraig Community Centre Association,SC012252,East Lothian,EH21 8PB,55.91836261,-3.03383696,S02001534,S01008163
Whitecraig Village Hub SCIO,SC051014,East Lothian,EH21 8PB,55.91836261,-3.03383696,S02001534,S01008163
Athelstaneford Parish Hall,SC012709,East Lothian,EH39 5BE,55.98699127,-2.74807967,S02001550,S01008262
3rd Haddington Brownie Unit,SC042441,East Lothian,EH39 5BG,55.98733768,-2.74428756,S02001550,S01008262
GROWING MATTERS - Gardening Therapy at Gilmerton House Kitchen Garden SCIO,SC047568,East Lothian,EH39 5LQ,55.98867113,-2.72711381,S02001550,S01008262
Musselburgh Congregational Church,SC012898,East Lothian,EH33 2DZ,55.9389837,-2.94668841,S02001543,S01008224
3rd Tranent Rainbows,SC035947,East Lothian,EH33 2PJ,55.93730181,-2.9457349,S02001543,S01008224
Musselburgh: St Michael's Inveresk Parish Church (Church of Scotland),SC013559,East Lothian,EH21 6DP,55.94284331,-3.0701133,S02001536,S01008181
2nd Musselburgh Brownie Pack,SC031003,East Lothian,EH21 6EG,55.94487056,-3.07463648,S02001536,S01008181
Eskmuthe Community Rowing Club,SC046504,East Lothian,EH21 6DZ,55.94425904,-3.07056865,S02001536,S01008181
Fisherrow Harbour and Seafront Association ,SC049092,East Lothian,EH21 6DH,55.94494899,-3.06975508,S02001536,S01008181
Longniddry Playgroup,SC014022,East Lothian,EH32 9GQ,55.94961287,-2.99351497,S02001543,S01008218
Musselburgh Miners Charitable Society,SC021014,East Lothian,EH32 9RP,55.95237483,-2.99642032,S02001543,S01008218
1st Tranent Scout Group,SC035293,East Lothian,EH33 1FG,55.9497064,-2.95092145,S02001543,S01008218
Friends of Polson Park,SC039925,East Lothian,EH33 1AU,55.94799114,-2.96007073,S02001543,S01008218
Team East Lothian Athletics Club,SC045501,East Lothian,EH33 1LZ,55.95653676,-2.95651847,S02001543,S01008218
Tranent & District Community Sports Club [SCIO],SC046752,East Lothian,EH33 1AS,55.94775405,-2.96281904,S02001543,S01008218
Tranent & District Childrens Gala Day Committee,SC014046,East Lothian,EH33 1JT,55.9453025,-2.94288773,S02001543,S01008220
Ormiston Parish Church (Church of Scotland),SC014810,East Lothian,EH35 5HT,55.91338944,-2.93785724,S02001545,S01008236
Primrose Day Centre Ormiston,SC020466,East Lothian,EH35 5HX,55.91284325,-2.94113969,S02001545,S01008236
Ormiston Primary  School Parent Council ,SC045403,East Lothian,EH35 5LQ,55.91116831,-2.94279485,S02001545,S01008236
A Gift from Kieran ,SC046859,East Lothian,EH35 5LQ,55.91116831,-2.94279485,S02001545,S01008236
Haddington Concert Society,SC014962,East Lothian,EH41 4BE,55.95554841,-2.77064748,S02001549,S01008260
Garvald and Morham Parish Church (Church of Scotland),SC014972,East Lothian,EH41 4PF,55.91929518,-2.70123723,S02001547,S01008248
5th Musselburgh Rainbows Unit,SC035950,East Lothian,EH41 4QN,55.90320687,-2.75231943,S02001547,S01008248
Pencaitland Primary School Parent Teacher Association,SC042585,East Lothian,EH41 4JR,55.88854295,-2.81852974,S02001547,S01008248
Gifford Community Land Company,SC047069,East Lothian,EH41 4QN,55.90320687,-2.75231943,S02001547,S01008248
Red School Youth Centre,SC015054,East Lothian,EH32 9BN,55.95756537,-2.98897776,S02001540,S01008201
Dads Work,SC034170,East Lothian,EH32 9JJ,55.95875474,-2.98407478,S02001540,S01008201
Pennypit Special Needs Youth Club (PSNYC),SC034454,East Lothian,EH32 9BN,55.95756537,-2.98897776,S02001540,S01008201
Patchwork EH32,SC040790,East Lothian,EH32 9BN,55.95756537,-2.98897776,S02001540,S01008201
Pennypit Community Development Trust,SC042187,East Lothian,EH32 9BN,55.95756537,-2.98897776,S02001540,S01008201
The Pennypit Centre Management Committee,SC045285,East Lothian,EH32 9BN,55.95756537,-2.98897776,S02001540,S01008201
Lighthouse Community Projects,SC046332,East Lothian,EH32 9NT,55.95809198,-2.9826805,S02001540,S01008201
Longniddry Parish Church (Church of Scotland),SC016556,East Lothian,EH32 0LJ,55.98037534,-2.89417249,S02001542,S01008217
Pencaitland Day Centre East Lothian,SC016981,East Lothian,EH35 5JS,55.90990614,-2.94802724,S02001545,S01008237
Friends of Ormiston Park,SC046289,East Lothian,EH35 5LA,55.9084631,-2.94872786,S02001545,S01008237
West Saltoun Community Trust [SCIO],SC049963,East Lothian,EH34 5EJ,55.89623904,-2.86385114,S02001545,S01008237
Tranent Parish Church (Church of Scotland),SC017423,East Lothian,EH33 1BW,55.94972441,-2.95671877,S02001543,S01008219
Tranent Day Care Association,SC017663,East Lothian,EH33 1DA,55.94695772,-2.95314383,S02001543,S01008219
East Lothian Play Association,SC030069,East Lothian,EH33 1AF,55.94464859,-2.95313513,S02001543,S01008219
