Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Tryst Theatre,SC003303,Falkirk,FK2 0JE,55.97833775,-3.71744916,S02001725,S01009197
Polmont Age Concern,SC012547,Falkirk,FK2 0JB,55.97920656,-3.71958728,S02001725,S01009197
Bailliefields Community Hub,SC050740,Falkirk,FK2 0RN,55.97666512,-3.71753528,S02001725,S01009197
Polmont Old Parish Church Of Scotland,SC003421,Falkirk,FK2 0PT,55.99089861,-3.7085311,S02001727,S01009209
Falkirk Town Mission Charitable Trust,SC013619,Falkirk,FK2 0PW,55.98958708,-3.70914657,S02001727,S01009209
"Bainsford Parish Church Of Scotland, Falkirk",SC004142,Falkirk,FK2 7LJ,56.01082645,-3.7947957,S02001712,S01009134
Kinneil Miners Charitable Society,SC004200,Falkirk,EH51 0BH,56.01010783,-3.62569763,S02001736,S01009253
27th Bonnybridge Scout Group,SC004214,Falkirk,FK4 2DE,55.99469187,-3.89006129,S02001702,S01009086
Denny & Dunipace Citizens Advice Bureau,SC004864,Falkirk,FK6 6DD,56.02322917,-3.90955603,S02001697,S01009057
St Andrews West Church Of Scotland: Falkirk,SC005066,Falkirk,FK5 4FJ,56.0356686,-3.82938365,S02001703,S01009091
Connect2,SC049717,Falkirk,FK5 4FG,56.03369894,-3.82888918,S02001703,S01009091
15th Forth Valley Scout Group,SC006072,Falkirk,FK1 5NG,55.98860306,-3.80035461,S02001720,S01009176
Grange Community Education Association,SC028212,Falkirk,FK1 5NH,55.98901012,-3.80508689,S02001720,S01009176
Denny Westpark Church of Scotland,SC007072,Falkirk,FK6 6JF,56.02535909,-3.90954887,S02001697,S01009058
Gill Park Residents and Tenants Association,SC041225,Falkirk,FK6 6HJ,56.0247314,-3.90539379,S02001697,S01009058
Denny & Bonnybridge Men's Shed,SC047350,Falkirk,FK6 6QE,56.02595512,-3.90121755,S02001697,S01009058
S Kids Pre School Centre,SC007329,Falkirk,FK1 2DT,55.97142153,-3.76680217,S02001722,S01009182
Laurieston Parish Church of Scotland,SC007383,Falkirk,FK2 9JA,55.99366896,-3.74807983,S02001729,S01009216
Laurieston Hall Management Committee,SC028308,Falkirk,FK2 9JE,55.99290517,-3.74934404,S02001729,S01009216
Avonbridge Parish Church of Scotland,SC007454,Falkirk,FK1 2HP,55.95474571,-3.71638806,S02001723,S01009187
Drumbowie Environment Action Group,SC038039,Falkirk,FK1 2HS,55.95445325,-3.71738421,S02001723,S01009187
93rd Braes Scout Group,SC043747,Falkirk,FK1 2HR,55.95408805,-3.71844118,S02001723,S01009187
Muiravonside Parish Church of Scotland,SC007571,Falkirk,FK2 0QG,55.99269457,-3.71056638,S02001727,S01009208
Greenpark Community Education Association,SC027754,Falkirk,FK2 0PZ,55.99117624,-3.70795015,S02001727,S01009208
Polmont Playgroup,SC033693,Falkirk,FK2 0PZ,55.99117624,-3.70795015,S02001727,S01009208
2nd Polmont Rainbow Guides,SC044239,Falkirk,FK2 0QF,55.99254022,-3.70679181,S02001727,S01009208
1st Polmont Guide Unit,SC045294,Falkirk,FK2 0QF,55.99254022,-3.70679181,S02001727,S01009208
Falkirk Larbert Congregation of Jehovah’s Witnesses,SC007688,Falkirk,FK2 7AX,56.00501048,-3.77693183,S02001713,S01009142
Falkirk Thornhill Community Hall (SCIO),SC047801,Falkirk,FK2 7AE,56.00384267,-3.77440837,S02001713,S01009142
Bo'ness Old Kirk (Church of Scotland),SC008191,Falkirk,EH51 9TX,56.00403406,-3.60230041,S02001735,S01009251
Age Concern -Falkirk,SC008563,Falkirk,FK1 5PW,55.99157637,-3.79303755,S02001720,S01009172
Grangemouth Zetland Parish Church of Scotland,SC013114,Falkirk,FK1 5PW,55.99157637,-3.79303755,S02001720,S01009172
Presbytery of Falkirk,SC018587,Falkirk,FK1 5LN,55.99334707,-3.79053814,S02001720,S01009172
Lochgreen Playgroup & Mothers & Toddlers Group,SC008570,Falkirk,FK2 7GH,56.01550814,-3.80035516,S02001712,S01009137
1st Polmont Rainbow Unit,SC046300,Falkirk,FK2 7FQ,56.01357188,-3.80555892,S02001712,S01009137
Newlands Community Association,SC008737,Falkirk,FK3 8SL,56.00550912,-3.73114868,S02001730,S01009221
Redding & Westquarter Church of Scotland,SC008787,Falkirk,FK2 9UH,55.98955381,-3.72828708,S02001728,S01009212
Bothkennar & Carronshore Parish Church (Church of Scotland),SC009754,Falkirk,FK2 8FR,56.04150037,-3.8160301,S02001710,S01009122
Lodge Carron No 139 Benevolent Fund,SC016944,Falkirk,FK2 8QD,56.03359322,-3.79325237,S02001710,S01009122
Falkirk Bohemian Amateur Operatic & Dramatic Society,SC009992,Falkirk,FK2 0SH,55.98541808,-3.7110465,S02001727,S01009207
41st Falkirk (St Francis Xaviers) Scout Group,SC045293,Falkirk,FK2 0YL,55.98518184,-3.70149824,S02001727,S01009207
Haggs Longcroft & Banknock Community Assoc,SC010664,Falkirk,FK4 1HG,55.99059269,-3.93874547,S02001700,S01009073
Banknock Community Hall Management Committee SCIO,SC049567,Falkirk,FK4 1HX,55.99117263,-3.94756072,S02001700,S01009073
Reddingmuirhead Playgroup,SC011018,Falkirk,FK2 0DT,55.98025243,-3.74173631,S02001724,S01009190
Reddingmuirhead Community Hall,SC034028,Falkirk,FK2 0ZZ,55.98203579,-3.74144784,S02001724,S01009190
Airth Parish Church of Scotland,SC011038,Falkirk,FK2 8BU,56.0304684,-3.78999393,S02001709,S01009119
Board Of Management Of The Anderson Bequest,SC011755,Falkirk,EH51 9EG,56.01313744,-3.59602028,S02001737,S01009259
Windmill Playgroup,SC022047,Falkirk,EH51 9QX,56.01221626,-3.58802603,S02001737,S01009259
Falkirk & District Association For Mental Health,SC011889,Falkirk,FK2 7AU,56.00490546,-3.77736004,S02001713,S01009139
Larbert West Parish Church of Scotland,SC012251,Falkirk,FK5 4FB,56.03644814,-3.83014286,S02001703,S01009089
89th Stenhousemuir Scouts,SC031046,Falkirk,FK5 4FB,56.03644814,-3.83014286,S02001703,S01009089
The Barony Players,SC013109,Falkirk,EH51 9RS,56.00548573,-3.60744457,S02001735,S01009248
Rotary Club Of Falkirk Trust Fund,SC013426,Falkirk,FK4 2HH,55.98159291,-3.92064682,S02001700,S01009071
Westquarter & Redding Community School Project,SC013538,Falkirk,FK2 9RN,55.99105104,-3.74257472,S02001729,S01009217
Haggs Parish Church Of Scotland,SC014536,Falkirk,FK4 1SW,55.98742521,-3.95493922,S02001700,S01009076
"Camelon Parish Church, Church of Scotland",SC014816,Falkirk,FK1 4BN,56.00432678,-3.80788617,S02001717,S01009163
Dolphin Club (For Swimmers With Disabilities & Special Needs),SC034167,Falkirk,FK1 4BQ,56.00481166,-3.80484548,S02001717,S01009163
Falkirk Rugby Football and Sports Club SCIO,SC044723,Falkirk,FK2 7YW,56.00639823,-3.80634695,S02001717,S01009163
Bonnybridge St Helen's Parish Church Of Scotland,SC015225,Falkirk,FK4 2FJ,55.99428201,-3.88689855,S02001702,S01009084
Barony Film Society,SC015797,Falkirk,EH51 9DS,56.01508152,-3.5985549,S02001737,S01009261
Denny Old Parish Church of Scotland,SC016255,Falkirk,FK6 5ER,56.0131862,-3.91393714,S02001698,S01009064
Denny High School Prize Fund,SC016844,Falkirk,FK6 6EE,56.02049434,-3.8969378,S02001697,S01009060
Wider Access To School Project,SC023198,Falkirk,FK6 6EE,56.02049434,-3.8969378,S02001697,S01009060
Grahamston United Church,SC016991,Falkirk,FK2 7FL,56.01012265,-3.78011804,S02001713,S01009141
Battle of Falkirk Muir (1746),SC049774,Falkirk,FK2 7BE,56.00939293,-3.78024487,S02001713,S01009141
Larbert Pre-School Playgroup,SC018058,Falkirk,FK5 4WQ,56.03873899,-3.82472925,S02001703,S01009090
11th Falkirk Brownie Unit,SC032256,Falkirk,FK5 4XL,56.03782594,-3.82327356,S02001703,S01009090
62nd Larbert Scout Group,SC035094,Falkirk,FK5 4GZ,56.03378301,-3.82685474,S02001703,S01009090
The Big Bad Wolf Children's Theatre Company,SC038677,Falkirk,FK5 4XG,56.03769676,-3.82106833,S02001703,S01009090
Funplus,SC018523,Falkirk,FK1 2QY,55.9860804,-3.76915404,S02001721,S01009177
Airth Community Hall,SC018798,Falkirk,FK2 8JR,56.06688848,-3.76575452,S02001710,S01009124
Enable Falkirk & District Branch,SC021037,Falkirk,FK1 1QN,55.9962447,-3.78095507,S02001715,S01009152
St Mary's Episcopal Church: Grangemouth,SC021643,Falkirk,FK5 4TW,56.03280829,-3.79655436,S02001707,S01009108
Larbert West Toddlers & Twos Group,SC022777,Falkirk,FK2 7US,56.01361402,-3.79713882,S02001712,S01009136
Carron & Carronshore Playgroup,SC024138,Falkirk,FK2 8EY,56.02698225,-3.77940166,S02001709,S01009117
Grangemouth Heritage Trust,SC024172,Falkirk,FK3 9DR,56.01433864,-3.7082346,S02001732,S01009236
Lodge St John Falkirk No 16 Benevolent Fund,SC024493,Falkirk,FK1 4HJ,56.00433918,-3.82108622,S02001717,S01009160
Air Training Corps No 0470 Falkirk Squadron Non-Public Sports & Welfare Funds,SC024672,Falkirk,FK2 0FB,55.98024676,-3.72809622,S02001724,S01009191
Dennyloanhead Community Hall Limited,SC025477,Falkirk,FK6 5JZ,56.00531263,-3.91054844,S02001699,S01009068
51st Scout Group - Dennyloanhead,SC032894,Falkirk,FK6 5LT,56.0033899,-3.91342059,S02001699,S01009068
Airth Parish Community Centre,SC026048,Falkirk,FK2 8JL,56.06732099,-3.76943695,S02001710,S01009123
Carronshore Hall Trust Fund,SC026898,Falkirk,FK5 4EA,56.02827625,-3.84123056,S02001703,S01009088
2nd Torwood Scout Group,SC034408,Falkirk,FK5 4SN,56.04587346,-3.86799878,S02001703,S01009088
Torwood Community Woodlands,SC034729,Falkirk,FK5 4SN,56.04587346,-3.86799878,S02001703,S01009088
Falkirk District Scout Council,SC038590,Falkirk,FK5 4EA,56.02827625,-3.84123056,S02001703,S01009088
Royal Scottish Country Dance Society-Falkirk Branch,SC027223,Falkirk,FK1 4PS,56.00170047,-3.81659996,S02001717,S01009162
"Keep Ticking,Falkirk",SC027338,Falkirk,FK5 4DG,56.0251432,-3.80085183,S02001706,S01009107
Shieldhill Community Education Association,SC027922,Falkirk,FK1 2HA,55.97077067,-3.77145156,S02001722,S01009181
Braes Greenspace - Shieldhill Hillcrest,SC050334,Falkirk,FK1 2EG,55.97265148,-3.77001517,S02001722,S01009181
Grahamston Adult Learners,SC028522,Falkirk,FK2 9BT,56.0017449,-3.76655028,S02001714,S01009146
From Me To You,SC049041,Falkirk,FK2 9BA,56.0004456,-3.76378082,S02001714,S01009146
Focus Centre Trust,SC028821,Falkirk,FK6 5NN,56.00854322,-3.91373957,S02001699,S01009069
Royal British Legion Scotland Grangemouth Branch,SC028952,Falkirk,FK3 8BX,56.0164866,-3.7256398,S02001731,S01009228
Torwood Castle Trust,SC029093,Falkirk,FK5 4BJ,56.02540243,-3.82357036,S02001705,S01009099
2nd Polmont Brownies,SC042661,Falkirk,FK5 4BE,56.02570446,-3.82319947,S02001705,S01009099
Home-Start Falkirk Ltd,SC029540,Falkirk,FK6 6NT,56.02252082,-3.91640484,S02001697,S01009056
Falkirk Operatic Society (SCIO),SC030172,Falkirk,FK1 5QQ,55.99606662,-3.79632418,S02001716,S01009156
1st Falkirk (14th Forth Valley) Scout Group,SC031177,Falkirk,FK1 5QH,55.99483946,-3.7966681,S02001716,S01009156
Friends of Scottish Settlers,SC050254,Falkirk,FK1 5QQ,55.99606662,-3.79632418,S02001716,S01009156
1st Bantaskin Brownie Pack,SC030856,Falkirk,FK2 0ST,55.97881014,-3.70803,S02001726,S01009200
1st Bantaskin Guide Company,SC030857,Falkirk,FK2 0ST,55.97881014,-3.70803,S02001726,S01009200
1st Maddiston Brownie Unit,SC045410,Falkirk,FK2 0WD,55.97269448,-3.68949218,S02001726,S01009200
Timezone @ Maddiston,SC047371,Falkirk,FK2 0GT,55.9752931,-3.69982997,S02001726,S01009200
Falkirk & District U3A,SC048974,Falkirk,FK2 0AL,55.97581604,-3.69905161,S02001726,S01009200
40th Falkirk Scout Group,SC031045,Falkirk,FK1 5UN,55.98478646,-3.7958651,S02001720,S01009174
Sandcastles Toddler Group,SC031584,Falkirk,FK2 8LA,56.06965009,-3.76806569,S02001710,S01009125
Bo'ness Children's Fair Festival Executive,SC031990,Falkirk,EH51 9RA,56.00762332,-3.59715617,S02001735,S01009252
Falkirk & District Boys Brigade Battalion,SC032037,Falkirk,EH51 0QW,56.00290463,-3.61859537,S02001734,S01009244
Power (People Of Whitecross Elite Rooms),SC032878,Falkirk,EH49 6JJ,55.97383979,-3.65542455,S02001723,S01009189
3rd Bo'ness Scout Group,SC033143,Falkirk,EH51 0DE,56.01341199,-3.61152754,S02001736,S01009257
Kinneil Band,SC050296,Falkirk,EH51 0DG,56.01250139,-3.61450532,S02001736,S01009257
1st Brightons Brownie Unit,SC033750,Falkirk,FK2 0JL,55.98712206,-3.72418689,S02001728,S01009214
St Margaret's Parent Teacher Association,SC039680,Falkirk,FK2 0XF,55.98740621,-3.72185902,S02001728,S01009214
Grangemouth Community Care SCIO,SC034036,Falkirk,FK3 8BP,56.01559212,-3.72470152,S02001731,S01009227
Grange Youth Club,SC034329,Falkirk,EH51 9LP,56.01395039,-3.57683607,S02001737,S01009260
Cowdenhill Community Centre (SCIO),SC047632,Falkirk,EH51 9LT,56.01415661,-3.57897801,S02001737,S01009260
3rd Falkirk Brownie Unit,SC034638,Falkirk,FK2 8DD,56.02844245,-3.78903354,S02001708,S01009114
1st Falkirk Brownies,SC034672,Falkirk,FK1 1QA,55.99504314,-3.78388217,S02001715,S01009151
2nd Polmont Company Boys Brigade,SC034909,Falkirk,FK2 0RQ,55.98824819,-3.70004587,S02001727,S01009205
Meadowbank CAR 4U,SC046369,Falkirk,FK2 0RF,55.98926094,-3.70089191,S02001727,S01009205
Dundas Gospel Trust,SC035675,Falkirk,FK3 8HL,56.01833682,-3.74486258,S02001710,S01009121
Britannia XIV [SCIO],SC050314,Falkirk,FK3 8EX,56.01993728,-3.74225535,S02001710,S01009121
The Driving Force,SC036792,Falkirk,FK4 1ED,56.00435326,-3.89351626,S02001701,S01009079
Denny And Dunipace Heritage Society,SC038338,Falkirk,FK6 6ND,56.02771321,-3.91362905,S02001696,S01009052
Laurieston Tennis Club,SC045095,Falkirk,FK6 6HN,56.02669152,-3.9134501,S02001696,S01009052
Friends Of Kinneil,SC038368,Falkirk,EH51 9SD,56.00832385,-3.5762379,S02001737,S01009258
Dunipace Primary School Parents Association,SC038619,Falkirk,FK6 6JN,56.02997838,-3.91995221,S02001696,S01009051
Maddiston Community Education Association Management Committee,SC039456,Falkirk,FK2 0LU,55.97002985,-3.69833323,S02001726,S01009203
Maddiston Old Folks Association,SC049037,Falkirk,FK2 0AT,55.970742,-3.69556025,S02001726,S01009203
Carron Connections,SC039728,Falkirk,FK2 7UL,56.02156708,-3.77977828,S02001711,S01009127
1st Braes Senior Section Unit,SC040562,Falkirk,FK2 0UN,55.98741943,-3.70409736,S02001727,S01009206
Dalgrain Community Hall ,SC047997,Falkirk,FK2 0UN,55.98741943,-3.70409736,S02001727,S01009206
Shieldhill Youth/Community Hall Project,SC041119,Falkirk,FK2 8TB,56.03148008,-3.7784531,S02001709,S01009118
Ettrick Dochart Community Hall Management Committee,SC041377,Falkirk,FK1 2QL,55.98737268,-3.77240326,S02001721,S01009178
Falkirk Community Trust Limited,SC042403,Falkirk,FK2 9EE,56.00514639,-3.75363425,S02001714,S01009144
Woodlands Community Sports Limited,SC048422,Falkirk,FK2 9EE,56.00514639,-3.75363425,S02001714,S01009144
Falkirk Foodbank SCIO,SC043763,Falkirk,FK1 4RT,55.99875102,-3.82463988,S02001719,S01009170
Tamfourhill Community Hub SCIO ,SC049295,Falkirk,FK1 4SD,55.99741662,-3.8267578,S02001719,S01009170
Tamfourhill Tenants and Residents Organisation SCIO,SC049783,Falkirk,FK1 4SD,55.99741662,-3.8267578,S02001719,S01009170
Stenhouse Senior Section Unit,SC045110,Falkirk,FK5 3HG,56.01674524,-3.82075573,S02001704,S01009098
Camelon War Memorial Project,SC045757,Falkirk,FK1 4LD,56.00327702,-3.8278844,S02001718,S01009166
Bo'ness Storehouse Foodbank SCIO,SC045804,Falkirk,EH51 9UD,56.01750573,-3.60147865,S02001736,S01009255
