Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Arran Highland Dancers Club,SC022394,North Ayrshire,KA27 8FD,55.63396764,-5.13929583,S02002097,S01011174
Arran Civic Trust - Act,SC023504,North Ayrshire,KA27 8JB,55.6376089,-5.13928532,S02002097,S01011174
Arran Music And Drama Club,SC032386,North Ayrshire,KA27 8DQ,55.57797838,-5.1619596,S02002097,S01011174
Friends Of Brodick Castle & Country Park,SC033817,North Ayrshire,KA27 8JB,55.6376089,-5.13928532,S02002097,S01011174
53rd Ayrshire Scout Group,SC010163,North Ayrshire,KA30 9EX,55.80099997,-4.85606164,S02002128,S01011323
Largs Youth Theatre Ltd,SC034374,North Ayrshire,KA30 9EX,55.80099997,-4.85606164,S02002128,S01011323
1st West Kilbride Rainbow Unit,SC045193,North Ayrshire,KA30 9HX,55.79669773,-4.86093255,S02002128,S01011323
2nd West Kilbride Guide Unit,SC045203,North Ayrshire,KA30 9HX,55.79669773,-4.86093255,S02002128,S01011323
3rd West Kilbride Brownie Unit,SC045664,North Ayrshire,KA30 9HX,55.79669773,-4.86093255,S02002128,S01011323
1st West Kilbride Rangers,SC049913,North Ayrshire,KA30 9HX,55.79669773,-4.86093255,S02002128,S01011323
St Andrews Church Of Scotland: Irvine,SC010167,North Ayrshire,KA12 0YD,55.62475241,-4.64562421,S02002103,S01011204
15th Ayrshire (1st Ardrossan) Scout Group,SC011044,North Ayrshire,KA22 8DX,55.64158359,-4.80477011,S02002112,S01011242
Air Training Corps No 1138 (Ardrossan) Squadron Non Public Sports & Welfare Funds,SC022040,North Ayrshire,KA22 8HQ,55.64126137,-4.80824364,S02002112,S01011242
St Peter's Children's Centre,SC036415,North Ayrshire,KA22 8DU,55.64084219,-4.80652893,S02002112,S01011242
Three Towns and District Men's Shed,SC048649,North Ayrshire,KA22 8BQ,55.64379932,-4.80143179,S02002112,S01011242
The Kilbride Benevolent Fund,SC011084,North Ayrshire,KA27 8FF,55.48505267,-5.09632273,S02002097,S01011172
Whiting Bay & Kildonan Church Of Scotland,SC014005,North Ayrshire,KA27 8FF,55.48505267,-5.09632273,S02002097,S01011172
Kildonan Hall and Improvements Committee,SC016974,North Ayrshire,KA27 8SE,55.44333882,-5.12457233,S02002097,S01011172
St Margaret Of Scotland Episcopal Church: Isle Of Arran,SC023325,North Ayrshire,KA27 8SE,55.44333882,-5.12457233,S02002097,S01011172
Kilmory Parish Church Of Scotland,SC023602,North Ayrshire,KA27 8PQ,55.44494265,-5.22858066,S02002097,S01011172
Kilmory Public Hall,SC028200,North Ayrshire,KA27 8PQ,55.44494265,-5.22858066,S02002097,S01011172
Isle Of Arran Pipe Band,SC032211,North Ayrshire,KA27 8PG,55.45074134,-5.23641052,S02002097,S01011172
Eas Mor Ecology,SC035805,North Ayrshire,KA27 8SG,55.44677324,-5.14105622,S02002097,S01011172
Irvine Joint Wards Old Folk's Committee,SC011528,North Ayrshire,KA12 0JA,55.61420684,-4.65900074,S02002108,S01011228
Abbeyfield Irvine & District Society Limited,SC011862,North Ayrshire,KA12 8RR,55.61986998,-4.67097978,S02002108,S01011226
Freckfest,SC044712,North Ayrshire,KA12 8SA,55.62575697,-4.67595577,S02002108,S01011226
Irvine & District Pipe Band,SC048129,North Ayrshire,KA12 0XH,55.62516792,-4.67122913,S02002108,S01011226
Dalry St Margaret's Parish Church of Scotland,SC013170,North Ayrshire,KA24 5HF,55.71379665,-4.72358105,S02002124,S01011303
Powerhouse Community Church,SC046351,North Ayrshire,KA24 5EX,55.71152292,-4.72113002,S02002124,S01011303
West Kilbride Parish Church of Scotland,SC013464,North Ayrshire,KA23 9AW,55.69570779,-4.85539206,S02002126,S01011314
West Kilbride Out Of School Care Club,SC025603,North Ayrshire,KA23 9ES,55.69694026,-4.86036831,S02002126,S01011314
West Kilbride Community Initiative Ltd,SC028481,North Ayrshire,KA23 9AW,55.69570779,-4.85539206,S02002126,S01011314
19th Ayrshire (Kilwinning) Scout Group,SC032022,North Ayrshire,KA23 9BG,55.69715686,-4.8560867,S02002126,S01011314
Kirktonhall Creative Media Group,SC043711,North Ayrshire,KA23 9BX,55.6951304,-4.85238963,S02002126,S01011314
St Columbas Parish Church Of Scotland: Kilbirnie,SC013750,North Ayrshire,KA25 7DT,55.75682583,-4.6811044,S02002131,S01011342
Garnock Academy Educational Trust,SC028753,North Ayrshire,KA25 7DU,55.75682397,-4.67954215,S02002131,S01011342
Gateside Baby And Toddler Group,SC035476,North Ayrshire,KA25 7DZ,55.7532113,-4.68280076,S02002131,S01011342
Project Kilbirnie SCIO,SC048381,North Ayrshire,KA25 7DJ,55.75640396,-4.6835461,S02002131,S01011342
Stoneyholm Mill Trust,SC049361,North Ayrshire,KA25 7DZ,55.7532113,-4.68280076,S02002131,S01011342
St Peters Episcopal Church: Dalry,SC014289,North Ayrshire,KA13 6LH,55.65299789,-4.71255138,S02002120,S01011287
Pennyburn Regeneration Youth Development Enterprise (PRYDE),SC036886,North Ayrshire,KA13 6TA,55.6495877,-4.71229955,S02002120,S01011287
"Church Of The Nazarene, Irvine",SC014513,North Ayrshire,KA11 3AN,55.61346563,-4.59502793,S02002098,S01011179
Stevenston Ardeer Church of Scotland,SC015397,North Ayrshire,KA20 3EB,55.64043312,-4.76598821,S02002117,S01011268
Kilbirnie Auld Kirk (Church of Scotland),SC016024,North Ayrshire,KA14 3AF,55.74057231,-4.68078574,S02002132,S01011347
Garnock Valley Amateur Boxing Club,SC034219,North Ayrshire,KA14 3AG,55.7415924,-4.68305458,S02002132,S01011347
Glengarnock Ironworks Bowling and Community Club ,SC048714,North Ayrshire,KA14 3AF,55.74057231,-4.68078574,S02002132,S01011347
Fairlie Parish Church of Scotland,SC017304,North Ayrshire,KA30 8QN,55.80152233,-4.86644141,S02002129,S01011329
Largs Helter Skelter,SC027120,North Ayrshire,KA30 8LZ,55.795848,-4.86923156,S02002129,S01011329
Pupils Out Of School Care Club,SC027531,North Ayrshire,KA30 9BE,55.79853151,-4.86401932,S02002129,S01011329
55th Dalry Ayrshire Scouts Group,SC018216,North Ayrshire,KA20 4AE,55.64144854,-4.77038283,S02002117,S01011267
North Ayrshire and Arran Scout District Council,SC039740,North Ayrshire,KA20 4AE,55.64144854,-4.77038283,S02002117,S01011267
North Ayrshire Amateur Swimming Club,SC042539,North Ayrshire,KA20 4AE,55.64144854,-4.77038283,S02002117,S01011267
The Drybridge Hall Management Association,SC020854,North Ayrshire,KA11 5BY,55.59495785,-4.6043615,S02002098,S01011178
Drybridge Recreation Group,SC043795,North Ayrshire,KA11 5BT,55.59657303,-4.60618301,S02002098,S01011178
Broomlands & Bourtreehill Baptist Church,SC021221,North Ayrshire,KA11 1DL,55.61390076,-4.62734377,S02002101,S01011194
Haylie House Trustees Limited,SC022440,North Ayrshire,KA30 8NS,55.80508731,-4.87583306,S02002129,S01011333
1st Largs Brownies,SC034681,North Ayrshire,KA30 8RS,55.81002935,-4.88128985,S02002129,S01011333
