Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
3rd West Lothian Scout Group,SC036184,West Lothian,EH53 0HL,55.90121152,-3.45348093,S02002485,S01013298
Bathgate Community First Responders,SC040658,West Lothian,EH53 0FQ,55.90060663,-3.45752086,S02002485,S01013298
Reuse and Thrive,SC049977,West Lothian,EH53 0HD,55.8963938,-3.46193674,S02002485,S01013298
Loganlea Miners Welfare Charitable Society,SC013063,West Lothian,EH55 8HU,55.84263303,-3.62503939,S02002479,S01013251
Bathgate Community Education Centre Association,SC013090,West Lothian,EH47 8JQ,55.85598482,-3.68725032,S02002499,S01013379
Livingston Station Pre-School Playgroup Assoc,SC013272,West Lothian,EH54 8QW,55.90543577,-3.55916757,S02002492,S01013339
Lady Park Trustees Linlithgow,SC013876,West Lothian,EH49 6EJ,55.96840056,-3.61567999,S02002507,S01013436
3rd Linlithgow Rainbow Guides,SC032168,West Lothian,EH49 6EF,55.96967912,-3.61411494,S02002507,S01013436
Linlithgow Community First Responders ,SC044085,West Lothian,EH49 6EE,55.96979705,-3.61540171,S02002507,S01013436
Bathgate E U United Reformed Church,SC014304,West Lothian,EH48 4DN,55.90793375,-3.63536907,S02002504,S01013418
Livingston Village Community Education Centre Assoc,SC014391,West Lothian,EH54 7EQ,55.88716591,-3.54286142,S02002489,S01013317
Livingston Village Mother & Toddler Group,SC018508,West Lothian,EH54 7EQ,55.88716591,-3.54286142,S02002489,S01013317
West Lothian Myalgic Encaphalomyelitis Self Help Group-Mesh,SC023544,West Lothian,EH54 7BS,55.88839731,-3.53565104,S02002489,S01013317
Livingston Village Out Of School Care Project,SC035151,West Lothian,EH54 7EQ,55.88716591,-3.54286142,S02002489,S01013317
Ladywell Playgroup,SC015335,West Lothian,EH54 8HW,55.90413992,-3.52777936,S02002491,S01013333
Knightsridge Adventure Project,SC024108,West Lothian,EH54 8RA,55.90487003,-3.53121528,S02002491,S01013333
"St John's Church of Scotland, Bathgate",SC016755,West Lothian,EH48 2TT,55.88948832,-3.62902837,S02002502,S01013403
