Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
1st Brechin/9th Angus Scout Group,SC036105,Angus,DD9 6YH,56.73874898,-2.65848047,S02001362,S01007237
1st Edzell Brownie Unit,SC038521,Angus,DD9 6YF,56.73791322,-2.65853124,S02001362,S01007237
Brechin Healthcare Group ,SC047731,Angus,DD9 6YG,56.73836418,-2.65819584,S02001362,S01007237
Barry Parish Church Of Scotland,SC002545,Angus,DD7 7NW,56.49924904,-2.74358308,S02001348,S01007156
Carnoustie YMCA,SC044766,Angus,DD7 7NN,56.49872477,-2.74261443,S02001348,S01007156
St Mary's Scottish Episcopal Church: Arbroath,SC002602,Angus,DD11 3DY,56.5648567,-2.59965882,S02001352,S01007183
Arbroath Amateur Boxing Club,SC045516,Angus,DD11 4DJ,56.56416222,-2.5927324,S02001352,S01007183
Carmyllie Group,SC002733,Angus,DD11 2RD,56.58788825,-2.71267787,S02001350,S01007170
Carmyllie Parish Church of Scotland,SC017424,Angus,DD11 2RJ,56.57895273,-2.74425204,S02001350,S01007170
Carmyllie Hall Fund Committee,SC024137,Angus,DD11 3SB,56.59711718,-2.70597901,S02001350,S01007170
Colliston Hall Committee,SC026902,Angus,DD11 2QP,56.58299545,-2.666693,S02001350,S01007170
Fowlis & Liff Parish Church Of Scotland,SC002792,Angus,DD2 5SA,56.48920322,-3.10368696,S02001344,S01007129
Fowlis Easter Hall Commitee,SC026574,Angus,DD2 5SA,56.48920322,-3.10368696,S02001344,S01007129
1st Muirhead Guide Unit,SC044064,Angus,DD2 5NE,56.4884054,-3.08513398,S02001344,S01007129
Arbroath St Vigeans Church of Scotland,SC003049,Angus,DD7 6GS,56.50800603,-2.71496361,S02001345,S01007143
"Church of the Holy Rood Scottish Episcopal Church, Carnoustie",SC009480,Angus,DD7 6GP,56.507849,-2.71726782,S02001345,S01007143
1st Carnoustie Scout Group,SC031744,Angus,DD7 6GH,56.50686481,-2.71967006,S02001345,S01007143
Carnoustie Panmure Football Club (SCIO),SC044776,Angus,DD7 6GX,56.50738076,-2.71589419,S02001345,S01007143
Forfar Congregation Of Jehovahs Witnesses,SC003094,Angus,DD8 3BS,56.65325376,-2.88267301,S02001364,S01007250
Forfar Resource Store,SC031137,Angus,DD8 3BR,56.64896575,-2.8843015,S02001364,S01007250
Forfar Community Football Trust ,SC049845,Angus,DD8 3BT,56.65363384,-2.88101822,S02001364,S01007250
Letham Feuars' Committee,SC003197,Angus,DD8 2PN,56.63024696,-2.76725081,S02001363,S01007243
1st Dunnichen (Letham) Scout Group,SC035869,Angus,DD8 2PX,56.63212811,-2.76668586,S02001363,S01007243
Plashmill Renewed,SC037848,Angus,DD8 2PY,56.62771288,-2.76149467,S02001363,S01007243
"Fern, Careston and Menmuir Church of Scotland",SC003236,Angus,DD9 6RS,56.724946,-2.78620661,S02001360,S01007228
Aberlemno & District Hall Fund,SC008578,Angus,DD8 3PE,56.6934428,-2.77991659,S02001360,S01007228
Energy Aid,SC046718,Angus,DD8 3PF,56.70263816,-2.77915962,S02001360,S01007228
Ladybird Playgroup,SC003262,Angus,DD11 5JD,56.56935039,-2.57263405,S02001354,S01007195
Angus Special Playscheme,SC018636,Angus,DD11 5JD,56.56935039,-2.57263405,S02001354,S01007195
Inverbrothock Playgroup,SC003678,Angus,DD11 4GR,56.57471912,-2.60564183,S02001351,S01007173
Inverbrothock Out Of School Care Club-Inver Club,SC030097,Angus,DD11 4GR,56.57471912,-2.60564183,S02001351,S01007173
James & Agnes Hynd Trust,SC003733,Angus,DD11 5SU,56.61891833,-2.53975147,S02001356,S01007204
Mrs Eliz Fridge Trust For The Poor Of Arbroath,SC003946,Angus,DD11 5SU,56.61891833,-2.53975147,S02001356,S01007204
St Peters Scottish Episcopal Church Auchmithie: Arbroath,SC006776,Angus,DD11 5SY,56.58862996,-2.52588681,S02001356,S01007204
Arbroath Guildry Incorporation,SC013900,Angus,DD11 5SP,56.6090802,-2.52095806,S02001356,S01007204
Inverkeilor and Lunan Church of Scotland,SC017785,Angus,DD11 5SU,56.61891833,-2.53975147,S02001356,S01007204
Annie Gilruth Memorial Hall (Auchmithie) Committee,SC028451,Angus,DD11 5SG,56.58692965,-2.52003448,S02001356,S01007204
Heritage Arts Auchmithie Residents (H.A.A.R.),SC039602,Angus,DD11 5SY,56.58862996,-2.52588681,S02001356,S01007204
1st Inverkeillor Rainbows,SC042772,Angus,DD11 5SF,56.58725534,-2.53641809,S02001356,S01007204
Crime Club,SC047380,Angus,DD11 5SY,56.58862996,-2.52588681,S02001356,S01007204
Lichties Community Fundraisers,SC050429,Angus,DD11 5SP,56.6090802,-2.52095806,S02001356,S01007204
Lunan Bay Communities Partnership,SC050906,Angus,DD11 5SS,56.64495412,-2.51419646,S02001356,S01007204
"Dunnichen, Letham and Kirkden Church of Scotland",SC003833,Angus,DD8 2PP,56.6262858,-2.7729238,S02001363,S01007242
Wilson & Peter Bequest,SC007627,Angus,DD8 2PS,56.62940339,-2.77290605,S02001363,S01007242
Letham (Angus) New Hall Trust,SC009710,Angus,DD8 2SD,56.62942,-2.77456898,S02001363,S01007242
Letham Playgroup Forfar,SC010335,Angus,DD8 2QG,56.62411266,-2.76549655,S02001363,S01007242
St John The Evangelist Episcopal Church: Forfar,SC016572,Angus,DD8 2PS,56.62940339,-2.77290605,S02001363,S01007242
Letham Out Of School Club,SC024059,Angus,DD8 2PQ,56.62585205,-2.77477295,S02001363,S01007242
Letham Drama Group,SC028492,Angus,DD8 2PG,56.62407761,-2.76826643,S02001363,S01007242
1st Letham (Angus) Brownie Unit,SC032977,Angus,DD8 2QD,56.62370598,-2.77314811,S02001363,S01007242
Lour Guides,SC034191,Angus,DD8 2QZ,56.62591141,-2.77677887,S02001363,S01007242
Art Moves,SC034308,Angus,DD8 2PU,56.62840625,-2.77433632,S02001363,S01007242
Angus Out Of School Care Network,SC035006,Angus,DD8 2QG,56.62411266,-2.76549655,S02001363,S01007242
Letham Youth Project,SC037468,Angus,DD8 2PP,56.6262858,-2.7729238,S02001363,S01007242
Arbroath 2020,SC047857,Angus,DD8 2QG,56.62411266,-2.76549655,S02001363,S01007242
Letham Playgroup (SCIO),SC050298,Angus,DD8 2QG,56.62411266,-2.76549655,S02001363,S01007242
Friockheim Mother & Toddler Group,SC004104,Angus,DD11 4UP,56.62189031,-2.57228889,S02001360,S01007226
4th Montrose Guide Company,SC031055,Angus,DD11 4TZ,56.65259912,-2.65740154,S02001360,S01007226
Guthrie Village Hall Committee,SC032899,Angus,DD11 3SA,56.61011483,-2.69361197,S02001360,S01007226
The Arbroath Shotokan Karate Club,SC045633,Angus,DD11 4RT,56.62077718,-2.60991567,S02001360,S01007226
1st Montrose Ranger Unit,SC046716,Angus,DD11 4TZ,56.65259912,-2.65740154,S02001360,S01007226
St Rules Playgroup,SC004150,Angus,DD5 4EF,56.4859827,-2.81188188,S02001347,S01007153
Monikie War Memorial Hall,SC004526,Angus,DD5 3PZ,56.52751767,-2.81041321,S02001345,S01007141
1st Monifieth Scout Group,SC016588,Angus,DD5 4JE,56.4894163,-2.80750551,S02001345,S01007141
Carnoustie Panbride Church of Scotland,SC004594,Angus,DD7 6HW,56.50728671,-2.7103683,S02001349,S01007169
Carnoustie Theatre Club,SC018376,Angus,DD7 6EY,56.50767866,-2.70938454,S02001349,S01007169
In Harmony,SC031857,Angus,DD7 6EX,56.5077823,-2.7085416,S02001349,S01007169
Carnoustie Choir,SC036127,Angus,DD7 6EX,56.5077823,-2.7085416,S02001349,S01007169
Friockheim and Kinnell Parish Church of Scotland,SC005085,Angus,DD11 4TR,56.63938025,-2.66144318,S02001360,S01007227
Friockheim & Kinnell Church Playgroup,SC012940,Angus,DD11 4XB,56.63765439,-2.65482643,S02001360,S01007227
Letham Baby  And Toddler Group,SC023905,Angus,DD11 4SG,56.63673891,-2.66817895,S02001360,S01007227
1st Friockheim Rainbow Unit,SC035331,Angus,DD11 4TR,56.63938025,-2.66144318,S02001360,S01007227
Friockheim Drop-In,SC044001,Angus,DD11 4TR,56.63938025,-2.66144318,S02001360,S01007227
Edzell Pre School Playgroup,SC005225,Angus,DD9 7TG,56.81122929,-2.66034111,S02001369,S01007283
Don Centenary Trust,SC012121,Angus,DD9 7SY,56.81029212,-2.66088148,S02001369,S01007283
Edzell Village Improvement Society,SC012160,Angus,DD9 7TA,56.81099713,-2.65666824,S02001369,S01007283
Edzell Toddler Group,SC018521,Angus,DD9 7TG,56.81122929,-2.66034111,S02001369,S01007283
Edzell Community Health Transport ,SC045448,Angus,DD9 7TA,56.81099713,-2.65666824,S02001369,S01007283
Dundee Therapy Garden,SC046484,Angus,DD9 7TF,56.80673718,-2.65356405,S02001369,S01007283
Edzell Cottage Community Centre,SC047123,Angus,DD9 7SY,56.81029212,-2.66088148,S02001369,S01007283
Gardner Community Association ,SC047375,Angus,DD9 7TG,56.81122929,-2.66034111,S02001369,S01007283
Edinburgh Angus Club Educational Trust,SC005236,Angus,DD5 3PA,56.50492496,-2.85945052,S02001345,S01007139
Wellbank and District Amenities Association,SC015011,Angus,DD5 3UD,56.51979574,-2.85790187,S02001345,S01007139
1st Wellbank Guide Unit,SC044411,Angus,DD5 3QF,56.52840648,-2.85474768,S02001345,S01007139
Arbroath: St Andrew's Church of Scotland,SC005478,Angus,DD11 1JG,56.56306208,-2.58410777,S02001353,S01007187
League Of Friends Of Arbroath Infirmary ,SC006725,Angus,DD11 1HE,56.56419782,-2.58139165,S02001353,S01007187
Lowson Trust,SC009279,Angus,DD11 1HL,56.55894893,-2.58186428,S02001353,S01007187
Abbey Playgroup,SC009374,Angus,DD11 1EQ,56.56061565,-2.58086486,S02001353,S01007187
Angus Women's Aid Collective Ltd,SC013604,Angus,DD11 1JP,56.56196297,-2.58475792,S02001353,S01007187
Teviotdale Fund,SC014183,Angus,DD11 1HL,56.55894893,-2.58186428,S02001353,S01007187
Mrs Edith Beattie Dundas Trust,SC015213,Angus,DD11 1HL,56.55894893,-2.58186428,S02001353,S01007187
Home-Start (Angus),SC023058,Angus,DD11 1JG,56.56306208,-2.58410777,S02001353,S01007187
Support and Help Others Understand and Talk,SC038539,Angus,DD11 1RN,56.56247533,-2.58470075,S02001353,S01007187
