Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Dundee Westfest,SC041056,Dundee City,DD2 1AF,56.45513411,-2.9918772,S02001445,S01007688
The Luscombe Benefaction 2010,SC041545,Dundee City,DD3 6HR,56.46711629,-2.98663877,S02001447,S01007700
Grace Church Dundee,SC044305,Dundee City,DD2 2ND,56.4678692,-2.99810116,S02001447,S01007700
Menzieshill Whitehall Swimming and Water Polo Club,SC046868,Dundee City,DD3 6LL,56.46809782,-2.98182737,S02001447,S01007700
S.H.I.N.E. Trust,SC041624,Dundee City,DD5 3HW,56.47703375,-2.86258635,S02001459,S01007765
Broughty Ferry Presbyterian Church,SC046813,Dundee City,DD5 3EU,56.47801282,-2.86648876,S02001459,S01007765
Broughty United Community Club SCIO,SC049406,Dundee City,DD5 3BU,56.4755716,-2.85966352,S02001459,S01007765
Art Social Dundee,SC041724,Dundee City,DD4 8BJ,56.48577375,-2.94785813,S02001464,S01007800
Dundee Wasps Rugby Football Club,SC042621,Dundee City,DD5 2NH,56.47333548,-2.86211286,S02001459,S01007764
20th Dundee Scout Group,SC050999,Dundee City,DD5 2NH,56.47333548,-2.86211286,S02001459,S01007764
20th B Dundee Brownies,SC043086,Dundee City,DD2 3JF,56.47827578,-3.0177108,S02001473,S01007851
DUSC 1984 (SCIO),SC043182,Dundee City,DD4 8QE,56.48250731,-2.90888875,S02001455,S01007748
Fairfield Community Sports Hub,SC043752,Dundee City,DD4 0JX,56.4831723,-2.91984865,S02001455,S01007748
The Boomerang Club,SC047782,Dundee City,DD4 8QE,56.48250731,-2.90888875,S02001455,S01007748
Craigie Community Sports Hub,SC043235,Dundee City,DD4 7SY,56.47558365,-2.91820397,S02001455,S01007743
The Dundee Whitehall Theatre Ltd,SC044422,Dundee City,DD4 7SB,56.47471185,-2.91703032,S02001455,S01007743
Dundee North West Community Sports Club,SC043273,Dundee City,DD3 8PF,56.4842172,-2.99521786,S02001467,S01007822
West End Out of School Club,SC043325,Dundee City,DD2 2AB,56.46174748,-2.99738877,S02001447,S01007696
Douglas Community Spaces Group,SC043807,Dundee City,DD4 8DS,56.47963926,-2.93695698,S02001464,S01007802
87th City of Dundee Brownie Unit,SC044429,Dundee City,DD3 0RP,56.50029965,-3.01186781,S02001475,S01007865
87th A City of Dundee Brownie Unit,SC046992,Dundee City,DD3 0RP,56.50029965,-3.01186781,S02001475,S01007865
22nd Dundee Mains of Fintry Scout Group,SC045206,Dundee City,DD3 0AN,56.48776457,-2.97959093,S02001465,S01007808
Forthill Community Sports Club,SC046119,Dundee City,DD5 3BL,56.47474996,-2.87948254,S02001458,S01007757
Sunshine Charitable Trust,SC046381,Dundee City,DD5 3DA,56.47413116,-2.88312076,S02001458,S01007757
Lochee Out Of School Care Club SCIO,SC046677,Dundee City,DD2 3AQ,56.47100102,-3.00857206,S02001473,S01007853
Jazz Hands Musical Society,SC047404,Dundee City,DD2 5SJ,56.48063194,-3.06667835,S02001475,S01007867
Dundee City Pipe Band and Youth Music Initiative (SCIO) ,SC047993,Dundee City,DD1 2ND,56.46754178,-2.96451096,S02001449,S01007713
50th City of Dundee Guide Unit,SC048228,Dundee City,DD4 9RF,56.49141743,-2.95936759,S02001465,S01007807
Dundee Hawkhill Harriers Athletics Club ,SC049831,Dundee City,DD4 9BX,56.48447121,-2.95836412,S02001465,S01007807
City Road Gardens Association,SC048865,Dundee City,DD2 2LG,56.46435726,-2.99461703,S02001447,S01007699
The Presence Factory,SC049211,Dundee City,DD3 6LX,56.46675698,-2.97640423,S02001448,S01007703
Coats n Quilts SCIO,SC049287,Dundee City,DD3 7LD,56.47556286,-2.96938988,S02001451,S01007723
Prayer Space Dundee SCIO,SC049956,Dundee City,DD4 6LQ,56.46890884,-2.94328253,S02001454,S01007737
Dundee Fighting For Fairness (DFFF) SCIO,SC050200,Dundee City,DD4 6JN,56.46695105,-2.95141416,S02001449,S01007708
Maryfield United Community Charity,SC050472,Dundee City,DD4 9PH,56.49260448,-2.94398439,S02001463,S01007794
Bible Baptist Church of Dundee SCIO,SC050914,Dundee City,DD4 8DH,56.48074395,-2.9393872,S02001464,S01007805
The Stobswell Forum SCIO,SC051135,Dundee City,DD4 6RT,56.46951573,-2.95788981,S02001452,S01007728
Dundee Madsons Basketball Club ,SC048747,Dundee City,DD3 0SD,56.49295919,-2.97252979,S02001466,S01007811
