Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Comunn Eachdraidh Scalpaigh,SC048899,Na h-Eileanan Siar,HS4 3YF,57.86818547,-6.69304128,S02001689,S01009024
Crossroads Care Harris,SC050188,Na h-Eileanan Siar,HS3 3BG,57.90172111,-6.81387236,S02001689,S01009024
Eilean Glas Trust,SC034477,Na h-Eileanan Siar,HS4 3YG,57.8596606,-6.67984617,S02001689,S01009024
Cross Ness Church Of Scotland,SC000991,Na h-Eileanan Siar,HS2 0SP,58.4681568,-6.31286181,S02001691,S01009032
Comunn Eachdraidh Nis,SC018004,Na h-Eileanan Siar,HS2 0SN,58.473349,-6.28409346,S02001691,S01009032
Port of Ness Harbour Limited,SC029619,Na h-Eileanan Siar,HS2 0TA,58.48076566,-6.26880694,S02001691,S01009032
North Lewis War Memorials Committee,SC030143,Na h-Eileanan Siar,HS2 0RS,58.42057428,-6.42952293,S02001691,S01009032
Urras Oighreachd Ghabhsainn,SC036903,Na h-Eileanan Siar,HS2 0SH,58.44136894,-6.39267466,S02001691,S01009032
Carthannas Nis,SC037828,Na h-Eileanan Siar,HS2 0SP,58.4681568,-6.31286181,S02001691,S01009032
Tong Recreation Association,SC000996,Na h-Eileanan Siar,HS2 0HS,58.24395989,-6.34382084,S02001692,S01009036
St Peters Episcopal Church: Stornoway,SC005332,Na h-Eileanan Siar,HS2 0LS,58.26793772,-6.33290231,S02001692,S01009036
Stornoway Phab Club,SC025468,Na h-Eileanan Siar,HS2 0HT,58.24633529,-6.33029624,S02001692,S01009036
The Failte Centre,SC030286,Na h-Eileanan Siar,HS2 0LS,58.26793772,-6.33290231,S02001692,S01009036
Back Football And Recreation Club,SC032761,Na h-Eileanan Siar,HS2 0LS,58.26793772,-6.33290231,S02001692,S01009036
Carragh-Cuimhne Cogaidh An Taobh Siar,SC034125,Na h-Eileanan Siar,HS2 0LT,58.25786372,-6.33269432,S02001692,S01009036
Tong Free Church Meeting House,SC034811,Na h-Eileanan Siar,HS2 0HT,58.24633529,-6.33029624,S02001692,S01009036
Hebrides Alpha Project,SC037559,Na h-Eileanan Siar,HS2 0LT,58.25786372,-6.33269432,S02001692,S01009036
Stornoway Singers,SC045292,Na h-Eileanan Siar,HS2 0LS,58.26793772,-6.33290231,S02001692,S01009036
The Caraidean Tong,SC045964,Na h-Eileanan Siar,HS2 0HP,58.24472275,-6.3528344,S02001692,S01009036
Stornoway Congregation Of Jehovahs Witnesses,SC001534,Na h-Eileanan Siar,HS1 2UG,58.21880425,-6.3812027,S02001694,S01009045
1st Stornoway Girls Brigade Company,SC036633,Na h-Eileanan Siar,HS1 2YA,58.22212123,-6.38307807,S02001694,S01009045
Manish-Scarista Church Of Scotland,SC001770,Na h-Eileanan Siar,HS3 3HX,57.83172173,-7.03410222,S02001689,S01009023
James Rice Memorial Trust,SC002672,Na h-Eileanan Siar,HS5 3UD,57.75175585,-7.00031805,S02001689,S01009023
Leverburgh Village Hall Committee,SC020249,Na h-Eileanan Siar,HS3 3JE,57.76021176,-6.93510154,S02001689,S01009023
Harris Community Trust,SC025016,Na h-Eileanan Siar,HS5 3UE,57.74392571,-6.98399088,S02001689,S01009023
Coisir Eilean Na Hearadh,SC026778,Na h-Eileanan Siar,HS3 3EZ,57.79840333,-6.87591087,S02001689,S01009023
Bays Of Harris Charitable Trust,SC031799,Na h-Eileanan Siar,HS3 3EH,57.82859998,-6.83778896,S02001689,S01009023
Obbe Day Centre,SC034273,Na h-Eileanan Siar,HS3 3JA,57.79668957,-7.06580971,S02001689,S01009023
Leverburgh Enhancement Group,SC036046,Na h-Eileanan Siar,HS5 3UE,57.74392571,-6.98399088,S02001689,S01009023
Co-Chomunn na Hearadh Ltd,SC045656,Na h-Eileanan Siar,HS5 3TS,57.7713924,-7.01472366,S02001689,S01009023
Friends of Ensay SCIO,SC048637,Na h-Eileanan Siar,HS3 3JQ,57.78092002,-6.89835556,S02001689,S01009023
Leverhulme Community Hub Ltd,SC051031,Na h-Eileanan Siar,HS5 3UD,57.75175585,-7.00031805,S02001689,S01009023
Stornoway United Football Club,SC001898,Na h-Eileanan Siar,HS1 2NX,58.21533316,-6.37359969,S02001694,S01009044
Stornoway Athletic Football & Recreation Club,SC012777,Na h-Eileanan Siar,HS1 2HP,58.21548094,-6.38186617,S02001694,S01009044
Western Isles Citizens Advice Service,SC015018,Na h-Eileanan Siar,HS1 2HP,58.21548094,-6.38186617,S02001694,S01009044
N.E.R.V.E.S. (Neurological Equal Rights Volunteers Eilean Siar),SC044196,Na h-Eileanan Siar,HS1 2TD,58.21416085,-6.37866988,S02001694,S01009044
Free Church of Scotland - Presbytery of the Western Isles,SC047062,Na h-Eileanan Siar,HS1 2NL,58.2135255,-6.3770067,S02001694,S01009044
The High Free Church Stornoway,SC045431,Na h-Eileanan Siar,HS1 2NL,58.2135255,-6.3770067,S02001694,S01009044
Benbecula Church Of Scotland,SC002191,Na h-Eileanan Siar,HS7 5LT,57.46527279,-7.38479194,S02001688,S01009020
Nunton Steading Trust,SC024981,Na h-Eileanan Siar,HS7 5LU,57.45743341,-7.39489001,S02001688,S01009020
Uist Community Riding School,SC028094,Na h-Eileanan Siar,HS7 5LA,57.47121638,-7.37101979,S02001688,S01009020
Tagsa Uibhist,SC029417,Na h-Eileanan Siar,HS7 5LA,57.47121638,-7.37101979,S02001688,S01009020
Caraidean Uibhist,SC034083,Na h-Eileanan Siar,HS7 5LH,57.4730702,-7.38848129,S02001688,S01009020
Balivanich Community Leisure Area Group,SC034437,Na h-Eileanan Siar,HS7 5LE,57.47153649,-7.3919297,S02001688,S01009020
The Caladh Trust,SC034569,Na h-Eileanan Siar,HS7 5LA,57.47121638,-7.37101979,S02001688,S01009020
East Camp Trust,SC035251,Na h-Eileanan Siar,HS7 5LA,57.47121638,-7.37101979,S02001688,S01009020
UCVO,SC045715,Na h-Eileanan Siar,HS7 5LA,57.47121638,-7.37101979,S02001688,S01009020
Uist Gymnastics SCIO Club,SC049346,Na h-Eileanan Siar,HS7 5LA,57.47121638,-7.37101979,S02001688,S01009020
Caraidean Uibhist SCIO,SC051298,Na h-Eileanan Siar,HS7 5LH,57.4730702,-7.38848129,S02001688,S01009020
Barvas & Brue Community Centre,SC002689,Na h-Eileanan Siar,HS2 0QY,58.35738806,-6.51327412,S02001691,S01009031
Westside Football And Recreational Club,SC020600,Na h-Eileanan Siar,HS2 0RH,58.40206482,-6.46807503,S02001691,S01009031
The Lewis and Harris Women's Cancer Support Group,SC027738,Na h-Eileanan Siar,HS2 0RH,58.40206482,-6.46807503,S02001691,S01009031
Clan Macquarrie Community Centre,SC028732,Na h-Eileanan Siar,HS2 0RX,58.41519468,-6.44098084,S02001691,S01009031
Barvas Free Church Of Scotland,SC036760,Na h-Eileanan Siar,HS2 0RQ,58.39804177,-6.47638752,S02001691,S01009031
Airidhantuim Young At Heart Club,SC038673,Na h-Eileanan Siar,HS2 0RH,58.40206482,-6.46807503,S02001691,S01009031
Comunn Chroig,SC042126,Na h-Eileanan Siar,HS2 0QY,58.35738806,-6.51327412,S02001691,S01009031
