Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Boarhills Village Hall SCIO,SC047840,Fife,KY16 8PP,56.31742981,-2.70404136,S02001833,S01009715
Boarhills and Dunino Community Trust,SC049130,Fife,KY16 8PP,56.31742981,-2.70404136,S02001833,S01009715
St. Andrews Sailing Club,SC051162,Fife,KY16 8PP,56.31742981,-2.70404136,S02001833,S01009715
Murray Library,SC001142,Fife,KY10 3AR,56.22421667,-2.68781601,S02001832,S01009707
Balmullo Playgroup,SC001280,Fife,KY16 0JF,56.37900022,-2.88862585,S02001838,S01009737
Enable St Andrews & District Branch,SC021055,Fife,KY16 0HT,56.38179615,-2.88838327,S02001838,S01009737
Fife Society For The Blind,SC001354,Fife,KY2 5EF,56.1228729,-3.16332134,S02001793,S01009525
Friends of Rymonth,SC001393,Fife,KY16 9NS,56.34033568,-2.79254383,S02001835,S01009723
University Of St Andrews After Many Days Club,SC004021,Fife,KY16 9QS,56.33986309,-2.7905767,S02001835,S01009723
STAPT Limited,SC011782,Fife,KY16 9PW,56.3407006,-2.79027049,S02001835,S01009723
"The Parish Church of the Holy Trinity, St Andrews (Church of Scotland)",SC017173,Fife,KY16 9QW,56.33968761,-2.79413183,S02001835,S01009723
All Saints Trust,SC022297,Fife,KY16 9AQ,56.34064804,-2.79146647,S02001835,S01009723
8th Fife (St Andrews) Scout Group,SC036238,Fife,KY16 9BE,56.34147739,-2.7896233,S02001835,S01009723
Blind Activities Support Events,SC037538,Fife,KY16 9AQ,56.34064804,-2.79146647,S02001835,S01009723
Blebo Craigs Village Hall Comm,SC001396,Fife,KY15 5UG,56.32562923,-2.92937977,S02001829,S01009695
Kemback Hall,SC048449,Fife,KY15 5UN,56.30930859,-2.94422557,S02001829,S01009695
1st St Andrews Boys Brigade Company,SC001418,Fife,KY16 8XJ,56.32839286,-2.82321603,S02001836,S01009728
St Andrews Play Club,SC034517,Fife,KY16 8QR,56.32879335,-2.82783357,S02001836,S01009728
St Andrews Environmental Protection Association Limited,SC046115,Fife,KY16 8QX,56.32869375,-2.82660238,S02001836,S01009728
Kirkcaldy Amateur Dramatic Society,SC001549,Fife,KY8 1JW,56.17264638,-3.03446093,S02001813,S01009621
Rotary Club Of Leven Charitable Trust Fund,SC016338,Fife,KY8 1JN,56.17280991,-3.03531896,S02001813,S01009621
CLEAR Buckhaven & Methil,SC043573,Fife,KY8 1JY,56.17227614,-3.03253434,S02001813,S01009621
Crail Parish Church Of Scotland,SC001601,Fife,KY10 3TW,56.26200368,-2.62379195,S02001833,S01009714
Crail Town Hall Management Committee,SC021939,Fife,KY10 3TZ,56.25928415,-2.62502291,S02001833,S01009714
Crail Museum and Heritage Centre,SC023505,Fife,KY10 3TL,56.26135009,-2.62512117,S02001833,S01009714
Anstruther Philharmonic Society,SC030614,Fife,KY10 3TT,56.26226798,-2.61946985,S02001833,S01009714
Crail Community Trust,SC040436,Fife,KY10 3TZ,56.25928415,-2.62502291,S02001833,S01009714
1st Fife Virtual Guide Unit,SC051233,Fife,KY10 3SW,56.26302251,-2.61770625,S02001833,S01009714
Strathmiglo Community Association,SC001731,Fife,KY14 7QL,56.27496967,-3.27140647,S02001824,S01009675
Dunshalt Community Association,SC003253,Fife,KY14 7EZ,56.27979836,-3.21283893,S02001824,S01009675
Edenshead Parish Church of Scotland,SC005402,Fife,KY14 7EU,56.28097384,-3.21483056,S02001824,S01009675
Strathmiglo Public Hall,SC034196,Fife,KY14 7QT,56.27653082,-3.26461049,S02001824,S01009675
Kirkcaldy Congregation Of Jehovahs Witnesses,SC001800,Fife,KY1 1QE,56.10574113,-3.16013536,S02001784,S01009479
Kirkcaldy & Dysart Queen Victoria Benevolent Fund,SC003394,Fife,KY1 1RF,56.10639603,-3.15928681,S02001784,S01009479
Youth 1st SCIO,SC006872,Fife,KY1 1XT,56.11005258,-3.16410832,S02001784,S01009479
Fife Shopmobility Limited,SC007215,Fife,KY1 1RQ,56.10925462,-3.15723412,S02001784,S01009479
Fife Alcohol Support Service,SC010422,Fife,KY1 1RW,56.11080175,-3.15705543,S02001784,S01009479
Mrs Catherine Livingstone Charitable Trust,SC010683,Fife,KY1 1RF,56.10639603,-3.15928681,S02001784,S01009479
Express Group (Fife) Limited,SC015338,Fife,KY1 1XT,56.11005258,-3.16410832,S02001784,S01009479
Relationships Scotland - Couple Counselling Fife,SC018273,Fife,KY1 1RW,56.11080175,-3.15705543,S02001784,S01009479
Kirkcaldy People's Club & Institute,SC022015,Fife,KY1 1RL,56.10785825,-3.15953981,S02001784,S01009479
Day Centres Service Limited,SC022522,Fife,KY1 1ET,56.11172482,-3.16304922,S02001784,S01009479
Kingdom Abuse Survivors Project,SC023079,Fife,KY1 1LU,56.10748996,-3.15952873,S02001784,S01009479
"St Bryce Kirk, Church of Scotland, Kirkcaldy",SC031064,Fife,KY1 1ET,56.11172482,-3.16304922,S02001784,S01009479
