IZ2011_Code,Community,Mean SIMD Decile,Number of businesses,Total population,geometry,Number of charities,Female life expectancy,Male life expectancy,Local charities per 1000 people,Businesses per 1000 people,Number of community spaces,Community spaces per 1000 people
S02001842,Darnley East,4,135,5197,"POLYGON ((254196.99959999975 660082, 254186.99959999975 660053, 254181.99959999975 660018, 254180.99959999975 660000, 254181.99959999975 659980, 254184.99959999975 659917, 254190.04959999956 659855, 254203.27859999985 659761.8169999998, 254182.99959999975 659753, 254181.99959999975 659742, 254188.99959999975 659706, 254210.58660000004 659665.0920000002, 254238.82760000043 659613.3149999995, 254241.51860000007 659606.7239999995, 254242.6911000004 659602.9182999991, 254241.7000000002 659602.4000000004, 254242.28639999963 659601.3589999992, 254300.9961000001 659497.1557999998, 254311 659479.4000000004, 254314.8716000002 659473.8913000003, 254316.18560000043 659472.0218000002, 254329.9325000001 659452.4625000004, 254385.5 659373.4000000004, 254394.5686999997 659361.8210000005, 254419.09999999963 659330.5, 254431.1961000003 659308.9745000005, 254437.7385999998 659297.3320000004, 254441.23539999966 659291.1095000003, 254444.5 659285.3000000007, 254451.62349999975 659264.9353, 254461.5 659236.6999999993, 254481 659187.5, 254486.7586000003 659165.9220000003, 254489.7000000002 659154.9000000004, 254495.40000000037 659121.8000000007, 254495.97640000004 659115.8405000009, 254496.69259999972 659108.4349000007, 254497.88100000005 659096.1492999997, 254498.30040000007 659091.8137999997, 254501.2999999998 659060.8000000007, 254501.90000000037 659035.6999999993, 254500.98369999975 659016.3559000008, 254499.2999999998 658980.8000000007, 254495.1626000004 658923.8048, 254493.7424999997 658904.2400000002, 254490.79949999973 658863.6988999993, 254487.93159999978 658824.1903000008, 254487.7000000002 658821, 254492.21410000045 658817.0730000008, 254500 658810.3000000007, 254500.32409999985 658809.9937999994, 254501.7999999998 658808.5999999996, 254500 658806.8000000007, 254497.90000000037 658804.1999999993, 254496.40000000037 658802.5, 254454.91569999978 658753.1414999999, 254407.9824000001 658697.2993000001, 254401.28689999972 658689.3328000009, 254366.6869000001 658648.1653000005, 254302.64850000013 658571.9710000008, 254285.49569999985 658551.5624000002, 254267.88970000017 658530.6143999994, 254221.29349999968 658475.1732999999, 254144.0477 658383.2653000001, 254123.43400000036 658358.7385000009, 254113.40000000037 658346.8000000007, 254104.5636 658336.3719999995, 254062.51510000043 658286.7489, 254023.13719999976 658240.2777999993, 254010.92509999964 658225.8658000007, 254010.7000000002 658225.5999999996, 253993.3043999998 658206.9688000008, 253992.40000000037 658206, 253945.5440999996 658149.8357999995, 253888.93209999986 658081.9772999994, 253668.10360000003 658229.8129999992, 253646.31460000016 658244.3389999997, 253656.96559999976 658252.0869999994, 253698.60960000008 658363.9389999993, 253744.60960000008 658483.0549999997, 253753.90759999957 658498.1370000001, 253757.13460000046 658491.9340000004, 253763.29559999984 658485.0460000001, 253776.99959999975 658473, 253799.7315999996 658539, 253782.99959999975 658557, 253781.99959999975 658633, 253774.99959999975 658699.9989999998, 253808.99959999975 658725, 253843.99959999975 658727, 253858.99959999975 658751, 253897.99959999975 658756, 253915.99959999975 658750, 253940.0005999999 658739, 253934.99959999975 658780, 253890.99959999975 658779, 253897.99959999975 658790.0010000002, 253900.99959999975 658800, 253887.61760000046 658798.1659999993, 253867.92860000022 658794.4460000005, 253857.20859999955 658794.4460000005, 253857.42760000005 658804.2939999998, 253848.45859999955 658804.9509999994, 253844.31659999955 658804.8690000009, 253839.99959999975 658758, 253754.99959999975 658755, 253748.99959999975 658968, 253752.99959999975 658978.9989999998, 253805.99959999975 658978.9989999998, 253804.99959999975 659000, 253817.99959999975 659022, 253878.0005999999 659094, 253768.99959999975 659182, 253741.99959999975 659195, 253657.99959999975 659238, 253639.56159999967 659259.6500000004, 253644.0806 659295.1390000004, 253651.82760000043 659352.5779999997, 253674.42559999973 659440.3499999996, 253702.83559999987 659519.0869999994, 253780.31460000016 659663.6520000007, 253799.03859999962 659693.3399999999, 253807.33860000037 659702.8029999994, 253965.2315999996 659861.8489999995, 253999.99959999975 659888, 254038.6185999997 659924.0600000005, 254015.3565999996 659945.7029999997, 254023.51960000023 659974, 254029.60759999976 659991.0199999996, 254031.81960000005 659997.2100000009, 254032.63460000046 660000, 254033.5086000003 660002.9949999992, 254040.99959999975 660047, 254039.99959999975 660057, 254046.99959999975 660084, 254108.99959999975 660074, 254119.99959999975 660081, 254126.99959999975 660068, 254141.99959999975 660146, 254356.99959999975 660215.9989999998, 254361.99959999975 660194, 254318.99959999975 660186, 254286.99959999975 660171, 254250.0005999999 660147, 254223.99959999975 660122.9989999998, 254212.99959999975 660106, 254196.99959999975 660082))",5.0,79.0,75.0,0.96,26.0,1,0.19
S02001843,Darnley North,4,105,3677,"POLYGON ((251933.61459999997 659315.3579999991, 252012.32859999966 659195.216, 251936.29360000044 659149.8279999997, 251944.99959999975 659132, 251973.99959999975 659074, 251982.99959999975 659029, 251969.99959999975 659000, 251999.99959999975 658954, 252068.99959999975 658841, 252182.99959999975 658856, 252168.99959999975 658929, 252286.99959999975 659000, 252310.99959999975 659009, 252353.69060000032 659014.9570000004, 252353.99959999975 659015, 252399.99959999975 659014, 252431.99959999975 659009.9989999998, 252488.99959999975 659009, 252516.99859999958 659023, 252526.99959999975 659056, 252511.99959999975 659090, 252501.46960000042 659112.3760000002, 252495.99959999975 659124, 252703.97059999965 659179.2070000004, 252749.53060000017 659177.1620000005, 252737.1116000004 659164.9379999992, 252676.35360000003 659104.6390000004, 252674.97159999982 659087.148, 252680.9556 659050.7850000001, 252688.3206000002 659045.2609999999, 252700.51860000007 659033.648, 252706.5296 659028.0010000002, 252719.2796 659017.0720000006, 252722.87260000035 659009.4590000007, 252728.0996000003 658999.6870000008, 252729.78259999957 658983.9780000001, 252731.8395999996 658969.0170000009, 252732.86259999964 658965.7919999994, 252735.93759999983 658954.0559999999, 252740.18460000027 658936.9739999995, 252746.3426000001 658922.2620000001, 252750.11560000014 658914.7880000006, 252763.33559999987 658915.5209999997, 252783.42760000005 658914.7579999994, 252807.21059999987 658914.3900000006, 252816.3716000002 658912.1640000008, 252838.51559999958 658892.1710000001, 252849.92860000022 658881.1309999991, 252873.48959999997 658869.3550000004, 252884.90259999968 658866.4110000003, 252899.62959999964 658860.8910000008, 252924.29559999984 658852.0590000004, 252939.38960000034 658826.6669999994, 252946.01659999974 658805.3230000008, 252966.63260000013 658788.0270000007, 252980.99060000014 658781.0350000001, 252990.93159999978 658776.9869999997, 252998.29459999967 658774.0429999996, 253016.3345999997 658767.4189999998, 253034.0055999998 658759.3230000008, 253044.68159999978 658754.9069999997, 253073.76559999958 658789.4989999998, 253091.6116000004 658813.3839999996, 253095.48560000025 658818.5710000005, 253123.8345999997 658855.0030000005, 253159.17760000005 658899.8990000002, 253157.33660000004 658939.6439999994, 253172.73959999997 658946.0690000001, 253186.13659999985 658955.5490000006, 253195.55759999994 658963.6769999992, 253201.2845999999 658967.7410000004, 253224.74560000002 658992.4959999993, 253236.6065999996 659007.0380000006, 253248.2095999997 659018.9020000007, 253260.98560000025 659027.8969999999, 253272.73359999992 659033.0950000007, 253284.6305999998 659051.2100000009, 253312.02560000028 659092.9240000006, 253299.8755999999 659099.2640000004, 253255.49959999975 659131.4890000001, 253237.8015999999 659118.2819999997, 253226.44359999988 659132.0170000009, 253210.59559999965 659154.9979999997, 253188.40759999957 659180.6199999992, 253176.65859999973 659193.9049999993, 253171.52159999963 659199.4529999997, 253157.34559999965 659214.0409999993, 253125.91160000023 659244.2420000006, 253098.88159999996 659257.1539999992, 253080.6805999996 659270.8039999995, 253012.10360000003 659342.3059999999, 252984.47759999987 659423.5610000007, 252951.0005999999 659410.5600000005, 252927.92459999956 659423.8859999999, 252921.1255999999 659413.4399999995, 252909.70359999966 659388.8499999996, 252906.23359999992 659376.8249999993, 252904.69060000032 659370.7780000009, 252906.99959999975 659359, 252719.99959999975 659381, 252684.99959999975 659359, 252648.82660000026 659345.3010000009, 252611.57459999993 659317.2280000001, 252580.7586000003 659285.0610000007, 252554.42459999956 659308.4399999995, 252544.3805999998 659317.9920000006, 252543.84360000025 659326.8959999997, 252550.81560000032 659332.8790000007, 252550.52359999996 659342.8210000005, 252552.66860000044 659342.8210000005, 252551.49859999958 659363.193, 252555.4935999997 659367.3190000001, 252546.99959999975 659380, 252537.10059999954 659399.9179999996, 252533.62660000008 659413.8159999996, 252532.8546000002 659419.4149999991, 252552.67260000017 659423.6400000006, 252546.63159999996 659452.3819999993, 252527.13659999985 659451.2129999995, 252529.1836000001 659481.4159999993, 252499.99959999975 659476, 252470.99959999975 659481, 252430.99959999975 659492, 252433.99959999975 659500.0010000002, 252452.0005999999 659495, 252448.99959999975 659528, 252445.99959999975 659561, 252480.39659999963 659561.6370000001, 252479.62760000024 659574.7880000006, 252477.92059999984 659603.9810000006, 252486.31060000043 659604.5309999995, 252483.64960000012 659644.6779999994, 252570.99959999975 659650.1940000001, 252570.99959999975 659639, 252584.99959999975 659634, 252584.99959999975 659627.0010000002, 252590.99959999975 659623, 252576.99959999975 659604, 252578.84559999965 659602.2960000001, 252570.94460000005 659593.0490000006, 252610.2006000001 659556.7249999996, 252616.99959999975 659563, 252629.99959999975 659578, 252641.99959999975 659573, 252650.99959999975 659580, 252646.99959999975 659592, 252663.99959999975 659614, 252676.99959999975 659618, 252702.31859999988 659655.9370000008, 252735.99959999975 659658.0010000002, 252788.99959999975 659660, 252823.32859999966 659661.9149999991, 252841.29860000033 659668.602, 252859.68659999967 659679.8839999996, 252868.4626000002 659692.841, 252870.63659999985 659691.5130000003, 252936.27560000028 659651.4120000005, 252954.95260000043 659696.1909999996, 252945.35859999992 659718.3340000007, 252934.07459999993 659754.2750000004, 252926.64360000007 659769.9409999996, 252918.6116000004 659786.8729999997, 252913.6135999998 659793.7400000002, 252906.28560000006 659803.8059999999, 252893.12060000002 659817.3809999991, 252861.8956000004 659845.2860000003, 252827.70859999955 659875.8379999995, 252783.1305999998 659909.8650000002, 252762.82859999966 659925.3619999997, 252723.99959999975 659955, 252711.96360000037 659945.3709999993, 252679.25160000008 659975.6199999992, 252688.25160000008 659983.6840000004, 252677.38260000013 659992.4049999993, 252682.70660000015 660000, 252707.38860000018 660035.2070000004, 252674.45160000026 660058.5999999996, 252699.16459999979 660091.9930000007, 252703.2505999999 660097.6999999993, 252763.99959999975 660181, 252802.99959999975 660195, 252829.99959999975 660223, 252886.0005999999 660205, 252999.99959999975 660167, 253024.99959999975 660139, 253282.99959999975 660122.9989999998, 253310.99959999975 660120.0010000002, 253307.99959999975 660111, 253330.99959999975 660110, 253396.15859999973 660093.4930000007, 253405.99959999975 660091, 253471.99959999975 660084, 253496.7966 660079.2440000009, 253574.48759999964 660073.4670000002, 253614.27859999985 660070.5089999996, 253755.57359999977 660067.3320000004, 253813.71860000025 660067.0590000004, 253804.99959999975 660096.9989999998, 253999.99959999975 660117, 254060.99959999975 660133, 254060.99959999975 660106, 254046.99959999975 660084, 254039.99959999975 660057, 254040.99959999975 660047, 254033.5086000003 660002.9949999992, 254032.63460000046 660000, 254031.81960000005 659997.2100000009, 254029.60759999976 659991.0199999996, 254023.51960000023 659974, 254015.3565999996 659945.7029999997, 254038.6185999997 659924.0600000005, 253999.99959999975 659888, 253965.2315999996 659861.8489999995, 253807.33860000037 659702.8029999994, 253799.03859999962 659693.3399999999, 253780.31460000016 659663.6520000007, 253702.83559999987 659519.0869999994, 253674.42559999973 659440.3499999996, 253651.82760000043 659352.5779999997, 253644.0806 659295.1390000004, 253639.56159999967 659259.6500000004, 253657.99959999975 659238, 253741.99959999975 659195, 253768.99959999975 659182, 253878.0005999999 659094, 253817.99959999975 659022, 253804.99959999975 659000, 253805.99959999975 658978.9989999998, 253752.99959999975 658978.9989999998, 253748.99959999975 658968, 253754.99959999975 658755, 253839.99959999975 658758, 253844.31659999955 658804.8690000009, 253848.45859999955 658804.9509999994, 253857.42760000005 658804.2939999998, 253857.20859999955 658794.4460000005, 253867.92860000022 658794.4460000005, 253887.61760000046 658798.1659999993, 253900.99959999975 658800, 253897.99959999975 658790.0010000002, 253890.99959999975 658779, 253934.99959999975 658780, 253940.0005999999 658739, 253915.99959999975 658750, 253897.99959999975 658756, 253858.99959999975 658751, 253843.99959999975 658727, 253808.99959999975 658725, 253774.99959999975 658699.9989999998, 253781.99959999975 658633, 253782.99959999975 658557, 253799.7315999996 658539, 253776.99959999975 658473, 253763.29559999984 658485.0460000001, 253757.13460000046 658491.9340000004, 253753.90759999957 658498.1370000001, 253744.60960000008 658483.0549999997, 253698.60960000008 658363.9389999993, 253656.96559999976 658252.0869999994, 253646.31460000016 658244.3389999997, 253668.10360000003 658229.8129999992, 253888.93209999986 658081.9772999994, 253858 658044.9000000004, 253801.09609999973 657976.5963000003, 253798.59999999963 657973.5999999996, 253742.2999999998 657996.5, 253702.7000000002 658012.5999999996, 253604.5 658052.5, 253500 658095, 253268.5 658191.1999999993, 253188.12310000043 658224.6324000005, 253164.40000000037 658234.5, 253118.4079 658236.3530000001, 252958.40000000037 658242.8000000007, 252599.8258999996 658254.5544000007, 252403.2000000002 658261, 252259.7949000001 658233.6995000001, 252174.0195000004 658217.3703000005, 252135.99959999975 658210.1323000006, 252126.90000000037 658208.4000000004, 252124.09999999963 658207.9000000004, 252110.37060000002 658205.2263999991, 252105.09999999963 658204.1999999993, 251974.6355999997 658218.3124000002, 251931.2999999998 658223, 251815.7790000001 658236.5143999998, 251778.19409999996 658240.9112999998, 251723.55819999985 658247.3028999995, 251611.40749999974 658260.4230000004, 251603.50310000032 658261.3477999996, 251432.4671 658281.3564999998, 251415 658283.4000000004, 251391.40000000037 658266.8000000007, 251388.2078999998 658266.4754000008, 251385.5 658266.1999999993, 251383.5 658268.4000000004, 251368.01939999964 658311.3392999992, 251362.92090000026 658325.4809000008, 251356.09999999963 658344.4000000004, 251344.2999999998 658361.3000000007, 251322.67599999998 658388.2923000008, 251321.37349999975 658389.9182999991, 251287.73699999973 658431.9049999993, 251167.29590000026 658582.2465000004, 251072 658701.1999999993, 251074.40000000037 658703.0999999996, 251074.92239999957 658703.5215000007, 251078.67210000008 658706.5478000008, 251116.90000000037 658737.4000000004, 251105.36259999964 658752.091, 251089.6370000001 658772.1154999994, 251063.55510000046 658805.3269999996, 251032.69460000005 658844.6235000007, 251030.2000000002 658847.8000000007, 251028 658850.4000000004, 251065.6997999996 658855.3000000007, 251091.40000000037 658855.3000000007, 251129.6997999996 658848.0999999996, 251162.88460000046 658830.6818000004, 251173.90000000037 658824.9000000004, 251194.70260000043 658810.2215, 251195.2999999998 658809.8000000007, 251217.6997999996 658802.9000000004, 251222.90000000037 658802.8000000007, 251242 658808.5, 251263.90000000037 658810.0999999996, 251284 658805.4000000004, 251287.2265999997 658805.9422999993, 251296.5 658807.5, 251310.6997999996 658817.6999999993, 251316.47809999995 658824.2427999992, 251317.5 658825.4000000004, 251322.1514999997 658833.8418000005, 251331 658849.9000000004, 251333.27749999985 658852.6655000001, 251338.92349999957 658859.5214000009, 251349.1997999996 658872, 251368.2583999997 658886.3333, 251373.40000000037 658890.1999999993, 251375.70359999966 658893.4422999993, 251391.07160000037 658915.0694999993, 251398.30769999977 658925.2533, 251411.6997999996 658944.0999999996, 251435.19489999954 658967.2343000006, 251512.6168999998 659043.4678000007, 251553.43140000012 659083.6554000005, 251555 659085.1999999993, 251552.7999999998 659087.0999999996, 251511.3015999999 659098.9723000005, 251473.43910000008 659109.8039999995, 251415.04069999978 659126.5109000001, 251399 659131.0999999996, 251402.1997999996 659134.6999999993, 251416.7999999998 659151.4000000004, 251417.08910000045 659151.6428999994, 251458 659186, 251480.2999999998 659196.5999999996, 251589.44240000006 659215.9013999999, 251590 659216, 251592.94739999995 659216.2913000006, 251598.09999999963 659216.8000000007, 251610.40000000037 659218, 251643.7999999998 659218.5999999996, 251672.31840000022 659214.9093999993, 251683.8958999999 659213.4112999998, 251686.2999999998 659213.0999999996, 251673.44969999976 659230.8188000005, 251648.9606999997 659264.5858999994, 251631.40000000037 659288.8000000007, 251604.40000000037 659319.5999999996, 251557.6997999996 659380.1999999993, 251518.51559999958 659425.0208, 251506.9073999999 659438.2990000006, 251500 659446.1999999993, 251487.64499999955 659461.7667999994, 251482.41959999967 659468.3505000006, 251457.2999999998 659500, 251451.40000000037 659507.5999999996, 251450.91110000014 659509.4083999991, 251449.40000000037 659515, 251448.5750000002 659518.1500000004, 251448.2999999998 659519.1999999993, 251425.6997999996 659539.8000000007, 251362.12689999957 659590.6588000003, 251361.6997999996 659591, 251349.89109999966 659603.7783000004, 251294.6997999996 659663.5, 251295.1997999996 659663.5999999996, 251301.2999999998 659668.5999999996, 251305.63850000035 659672.2679999992, 251312.2999999998 659677.9000000004, 251321.2999999998 659686.1999999993, 251313.15000000037 659695.6912999991, 251305.5 659704.5999999996, 251300.3395999996 659707.3340000007, 251276.2145999996 659720.1153999995, 251275.2999999998 659720.5999999996, 251280.80310000014 659731.0559999999, 251282.2999999998 659733.9000000004, 251283.90000000037 659737.0999999996, 251284 659737.4000000004, 251284.5 659738.4000000004, 251284.7000000002 659738.8000000007, 251284.90000000037 659739.4000000004, 251285.09999999963 659739.9000000004, 251285.2000000002 659740.1999999993, 251285.40000000037 659740.5999999996, 251285.7000000002 659741.8000000007, 251285.7999999998 659742.3000000007, 251285.90000000037 659742.8000000007, 251286 659743.4000000004, 251288.7000000002 659755.5999999996, 251289.5 659761.4000000004, 251290 659767.4000000004, 251289.95710000023 659772.8048, 251289.90000000037 659780, 251290 659789.5999999996, 251290.0504999999 659791.1144999992, 251290.2000000002 659795.5999999996, 251290.40000000037 659802.9000000004, 251290.7000000002 659806.1999999993, 251291.2999999998 659809.5999999996, 251291.40000000037 659814.4000000004, 251291.2999999998 659817.5999999996, 251291 659821.5999999996, 251291.09999999963 659827.0999999996, 251289.6964999996 659832.7554000001, 251280.90000000037 659868.1999999993, 251281.06759999972 659878.2163999993, 251281.24000000022 659888.5160000008, 251281.2999999998 659892.0999999996, 251279.7000000002 659909, 251276.06089999992 659922.6469999999, 251274.5 659928.5, 251271.2999999998 659935.0999999996, 251266.35919999983 659940.5953000002, 251261.5 659946, 251248.7999999998 659967.4000000004, 251226.2999999998 659986.9000000004, 251218.84339999966 659997.7537999991, 251217.2999999998 660000, 251205.7000000002 660016.8000000007, 251204.3883999996 660020.2204999998, 251201.89209999982 660026.7300000004, 251200.59999999963 660030.0999999996, 251198.8569 660045.1787999999, 251196.77759999968 660063.1627999991, 251196.59999999963 660064.6999999993, 251197.13289999962 660066.8312999997, 251200.90000000037 660081.9000000004, 251206.0599999996 660115.0963000003, 251212.90000000037 660159.0999999996, 251220.51559999958 660176.8859000001, 251227.4791000001 660193.1484999992, 251228.7000000002 660196, 251237.40000000037 660210.0999999996, 251253 660228.5999999996, 251257.40000000037 660233.1999999993, 251260.98809999973 660236.9013, 251269.17250000034 660245.3432999998, 251271.37459999975 660247.6148000006, 251435.99959999975 660253, 251657.99959999975 660238, 251713.99959999975 660230, 251725.99959999975 660199, 251818.99959999975 660115, 251770.99959999975 660114, 251748.99959999975 660108, 251744.99959999975 660089.0010000002, 251767.99959999975 660063.9989999998, 251778.99959999975 660038, 251790.99959999975 660000, 251798.99959999975 659980, 251664.99959999975 659912, 251790.99959999975 659786, 251842.99959999975 659710, 251872.99959999975 659685, 251879.99959999975 659673.9989999998, 251883.56960000005 659667.9409999996, 251912.99959999975 659618, 251885.4866000004 659616.7719999999, 251826.7006000001 659614.148, 251829.44660000037 659595.1999999993, 251840.92260000017 659573.1300000008, 251848.86760000046 659552.8259999994, 251858.57859999966 659522.8120000008, 251861.2265999997 659506.9220000003, 251870.05460000038 659498.977, 251871.81960000005 659464.5480000004, 251882.41359999962 659387.7459999993, 251933.61459999997 659315.3579999991))",4.0,77.0,72.0,1.09,29.0,1,0.27
S02001844,Darnley West,6,95,5414,"POLYGON ((252042.99959999975 660176, 252059.99959999975 660173, 252076.99959999975 660192, 252085.99959999975 660167, 252261.04360000044 660147.9710000008, 252297.48259999976 660144.0120000001, 252326.99959999975 660176, 252370.99959999975 660170, 252499.99959999975 660173, 252677.99959999975 660177, 252729.99959999975 660177, 252763.99959999975 660181, 252703.2505999999 660097.6999999993, 252699.16459999979 660091.9930000007, 252674.45160000026 660058.5999999996, 252707.38860000018 660035.2070000004, 252682.70660000015 660000, 252677.38260000013 659992.4049999993, 252688.25160000008 659983.6840000004, 252679.25160000008 659975.6199999992, 252711.96360000037 659945.3709999993, 252723.99959999975 659955, 252762.82859999966 659925.3619999997, 252783.1305999998 659909.8650000002, 252827.70859999955 659875.8379999995, 252861.8956000004 659845.2860000003, 252893.12060000002 659817.3809999991, 252906.28560000006 659803.8059999999, 252913.6135999998 659793.7400000002, 252918.6116000004 659786.8729999997, 252926.64360000007 659769.9409999996, 252934.07459999993 659754.2750000004, 252945.35859999992 659718.3340000007, 252954.95260000043 659696.1909999996, 252936.27560000028 659651.4120000005, 252870.63659999985 659691.5130000003, 252868.4626000002 659692.841, 252859.68659999967 659679.8839999996, 252841.29860000033 659668.602, 252823.32859999966 659661.9149999991, 252788.99959999975 659660, 252735.99959999975 659658.0010000002, 252702.31859999988 659655.9370000008, 252676.99959999975 659618, 252663.99959999975 659614, 252646.99959999975 659592, 252650.99959999975 659580, 252641.99959999975 659573, 252629.99959999975 659578, 252616.99959999975 659563, 252610.2006000001 659556.7249999996, 252570.94460000005 659593.0490000006, 252578.84559999965 659602.2960000001, 252576.99959999975 659604, 252590.99959999975 659623, 252584.99959999975 659627.0010000002, 252584.99959999975 659634, 252570.99959999975 659639, 252570.99959999975 659650.1940000001, 252483.64960000012 659644.6779999994, 252486.31060000043 659604.5309999995, 252477.92059999984 659603.9810000006, 252479.62760000024 659574.7880000006, 252480.39659999963 659561.6370000001, 252445.99959999975 659561, 252448.99959999975 659528, 252452.0005999999 659495, 252433.99959999975 659500.0010000002, 252430.99959999975 659492, 252470.99959999975 659481, 252499.99959999975 659476, 252529.1836000001 659481.4159999993, 252527.13659999985 659451.2129999995, 252546.63159999996 659452.3819999993, 252552.67260000017 659423.6400000006, 252532.8546000002 659419.4149999991, 252533.62660000008 659413.8159999996, 252537.10059999954 659399.9179999996, 252546.99959999975 659380, 252555.4935999997 659367.3190000001, 252551.49859999958 659363.193, 252552.66860000044 659342.8210000005, 252550.52359999996 659342.8210000005, 252550.81560000032 659332.8790000007, 252543.84360000025 659326.8959999997, 252544.3805999998 659317.9920000006, 252554.42459999956 659308.4399999995, 252580.7586000003 659285.0610000007, 252611.57459999993 659317.2280000001, 252648.82660000026 659345.3010000009, 252684.99959999975 659359, 252719.99959999975 659381, 252906.99959999975 659359, 252904.69060000032 659370.7780000009, 252906.23359999992 659376.8249999993, 252909.70359999966 659388.8499999996, 252921.1255999999 659413.4399999995, 252927.92459999956 659423.8859999999, 252951.0005999999 659410.5600000005, 252984.47759999987 659423.5610000007, 253012.10360000003 659342.3059999999, 253080.6805999996 659270.8039999995, 253098.88159999996 659257.1539999992, 253125.91160000023 659244.2420000006, 253157.34559999965 659214.0409999993, 253171.52159999963 659199.4529999997, 253176.65859999973 659193.9049999993, 253188.40759999957 659180.6199999992, 253210.59559999965 659154.9979999997, 253226.44359999988 659132.0170000009, 253237.8015999999 659118.2819999997, 253255.49959999975 659131.4890000001, 253299.8755999999 659099.2640000004, 253312.02560000028 659092.9240000006, 253284.6305999998 659051.2100000009, 253272.73359999992 659033.0950000007, 253260.98560000025 659027.8969999999, 253248.2095999997 659018.9020000007, 253236.6065999996 659007.0380000006, 253224.74560000002 658992.4959999993, 253201.2845999999 658967.7410000004, 253195.55759999994 658963.6769999992, 253186.13659999985 658955.5490000006, 253172.73959999997 658946.0690000001, 253157.33660000004 658939.6439999994, 253159.17760000005 658899.8990000002, 253123.8345999997 658855.0030000005, 253095.48560000025 658818.5710000005, 253091.6116000004 658813.3839999996, 253073.76559999958 658789.4989999998, 253044.68159999978 658754.9069999997, 253034.0055999998 658759.3230000008, 253016.3345999997 658767.4189999998, 252998.29459999967 658774.0429999996, 252990.93159999978 658776.9869999997, 252980.99060000014 658781.0350000001, 252966.63260000013 658788.0270000007, 252946.01659999974 658805.3230000008, 252939.38960000034 658826.6669999994, 252924.29559999984 658852.0590000004, 252899.62959999964 658860.8910000008, 252884.90259999968 658866.4110000003, 252873.48959999997 658869.3550000004, 252849.92860000022 658881.1309999991, 252838.51559999958 658892.1710000001, 252816.3716000002 658912.1640000008, 252807.21059999987 658914.3900000006, 252783.42760000005 658914.7579999994, 252763.33559999987 658915.5209999997, 252750.11560000014 658914.7880000006, 252746.3426000001 658922.2620000001, 252740.18460000027 658936.9739999995, 252735.93759999983 658954.0559999999, 252732.86259999964 658965.7919999994, 252731.8395999996 658969.0170000009, 252729.78259999957 658983.9780000001, 252728.0996000003 658999.6870000008, 252722.87260000035 659009.4590000007, 252719.2796 659017.0720000006, 252706.5296 659028.0010000002, 252700.51860000007 659033.648, 252688.3206000002 659045.2609999999, 252680.9556 659050.7850000001, 252674.97159999982 659087.148, 252676.35360000003 659104.6390000004, 252737.1116000004 659164.9379999992, 252749.53060000017 659177.1620000005, 252703.97059999965 659179.2070000004, 252495.99959999975 659124, 252501.46960000042 659112.3760000002, 252511.99959999975 659090, 252526.99959999975 659056, 252516.99859999958 659023, 252488.99959999975 659009, 252431.99959999975 659009.9989999998, 252399.99959999975 659014, 252353.99959999975 659015, 252353.69060000032 659014.9570000004, 252310.99959999975 659009, 252286.99959999975 659000, 252168.99959999975 658929, 252182.99959999975 658856, 252068.99959999975 658841, 251999.99959999975 658954, 251969.99959999975 659000, 251982.99959999975 659029, 251973.99959999975 659074, 251944.99959999975 659132, 251936.29360000044 659149.8279999997, 252012.32859999966 659195.216, 251933.61459999997 659315.3579999991, 251882.41359999962 659387.7459999993, 251871.81960000005 659464.5480000004, 251870.05460000038 659498.977, 251861.2265999997 659506.9220000003, 251858.57859999966 659522.8120000008, 251848.86760000046 659552.8259999994, 251840.92260000017 659573.1300000008, 251829.44660000037 659595.1999999993, 251826.7006000001 659614.148, 251885.4866000004 659616.7719999999, 251912.99959999975 659618, 251883.56960000005 659667.9409999996, 251879.99959999975 659673.9989999998, 251872.99959999975 659685, 251842.99959999975 659710, 251790.99959999975 659786, 251664.99959999975 659912, 251798.99959999975 659980, 251790.99959999975 660000, 251778.99959999975 660038, 251767.99959999975 660063.9989999998, 251744.99959999975 660089.0010000002, 251748.99959999975 660108, 251770.99959999975 660114, 251818.99959999975 660115, 251725.99959999975 660199, 251713.99959999975 660230, 251728.46360000037 660227.6229999997, 251803.34860000014 660215.3169999998, 251999.99959999975 660183, 252042.99959999975 660176))",5.0,77.0,76.0,0.92,18.0,0,0.0
