Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Riverside Youth Band,SC043025,Inverclyde,PA16 8SY,55.95420317,-4.77849997,S02002042,S01010869
Lyle Gateway (SCIO),SC044468,Inverclyde,PA16 8TD,55.95365278,-4.78177692,S02002042,S01010869
Inverclyde Athletic Club,SC047791,Inverclyde,PA16 8HN,55.95229025,-4.77483829,S02002042,S01010869
Greenock Unit (No 161) of the Sea Cadet Corps,SC023152,Inverclyde,PA16 0BA,55.91091593,-4.87889845,S02002036,S01010829
80th Greenock & District Scout Group,SC036078,Inverclyde,PA16 0AT,55.90778205,-4.87183285,S02002036,S01010829
Inverclyde To Lourdes Group,SC023170,Inverclyde,PA19 1HN,55.94514605,-4.812001,S02002039,S01010847
Craigend Resource Centre,SC023698,Inverclyde,PA15 2HD,55.93953854,-4.72600798,S02002047,S01010904
Royal Scottish Country Dance Society West Renfrewshire Local Association,SC024985,Inverclyde,PA16 7SR,55.96082381,-4.78663427,S02002042,S01010865
Old West Kirk Trust SCIO Greenock,SC047230,Inverclyde,PA16 7UA,55.96228781,-4.7942232,S02002042,S01010865
Inverclyde Recovery Cafe,SC047378,Inverclyde,PA16 7AS,55.9628,-4.79145573,S02002042,S01010865
Parklea Association Branching Out Ltd,SC027216,Inverclyde,PA14 6TR,55.93010703,-4.64243976,S02002049,S01010920
Caddlehill Christian Fellowship,SC028410,Inverclyde,PA16 8AL,55.95653219,-4.77007889,S02002043,S01010870
Inverclyde Carers Council,SC028512,Inverclyde,PA15 1NB,55.94725027,-4.75711341,S02002046,S01010892
Inverclyde Community Care Forum,SC029506,Inverclyde,PA15 1NB,55.94725027,-4.75711341,S02002046,S01010892
Hillend S.C. Art Club,SC029300,Inverclyde,PA15 2TJ,55.94184173,-4.73240018,S02002047,S01010903
Port Glasgow Training Initiative Limited,SC030177,Inverclyde,PA14 5PG,55.93206333,-4.6800086,S02002048,S01010912
Youth Connections,SC030349,Inverclyde,PA16 0NG,55.93966859,-4.81961167,S02002040,S01010853
27th Greenock Guides,SC030968,Inverclyde,PA19 1XS,55.95413023,-4.8019503,S02002042,S01010864
Greenock Baptist Church,SC039787,Inverclyde,PA19 1UP,55.95604435,-4.80276162,S02002042,S01010864
Hammy's Out Of School Care,SC031427,Inverclyde,PA14 6HD,55.9241268,-4.65927367,S02002049,S01010922
1st Inverkip Guides,SC031431,Inverclyde,PA16 0FG,55.90274065,-4.86289962,S02002036,S01010824
Starter Packs Inverclyde,SC033306,Inverclyde,PA15 4RW,55.94355864,-4.74653597,S02002046,S01010894
Inverclyde Phoenix Road Safety Group,SC033399,Inverclyde,PA16 8TX,55.94780624,-4.7715859,S02002043,S01010876
Magic Torch,SC033748,Inverclyde,PA16 9NY,55.93817374,-4.7782163,S02002044,S01010882
Kilmacolm New Community Centre Company Limited,SC034657,Inverclyde,PA13 4BD,55.89241731,-4.62866318,S02002034,S01010816
Glasgow Reformed Presbyterian Church of Scotland,SC043044,Inverclyde,PA13 4NU,55.88839189,-4.62228131,S02002034,S01010816
32nd Greenock and District Scout Group,SC034685,Inverclyde,PA16 0LW,55.91152971,-4.85757814,S02002036,S01010831
Inverclyde Autistic Support Group,SC035042,Inverclyde,PA16 9HB,55.93887212,-4.79184724,S02002044,S01010880
10th Greenock & District Scout Group,SC036143,Inverclyde,PA16 8JY,55.95078627,-4.76697691,S02002043,S01010872
Fibromyalgia Trust,SC043107,Inverclyde,PA16 8LP,55.95051697,-4.76896019,S02002043,S01010872
MindMosaic Counselling and Therapy Ltd,SC046721,Inverclyde,PA16 8JH,55.95053179,-4.76510044,S02002043,S01010872
Designed Necessities SCIO,SC051035,Inverclyde,PA16 8LP,55.95051697,-4.76896019,S02002043,S01010872
Greenock East End Parish Church of Scotland,SC037023,Inverclyde,PA16 8HJ,55.95156065,-4.77251116,S02002043,S01010874
Riverside Inverclyde,SC037806,Inverclyde,PA15 2UH,55.93963279,-4.720121,S02002047,S01010905
River Clyde Homes,SC038584,Inverclyde,PA15 2UZ,55.94031599,-4.72133806,S02002047,S01010905
Auchmountain Community Resource Centre,SC038589,Inverclyde,PA15 3LG,55.93593467,-4.73975072,S02002047,S01010901
GRASP (Greenock Recovery Alcohol Support Project) SCIO,SC046779,Inverclyde,PA15 3LG,55.93593467,-4.73975072,S02002047,S01010901
Prospecthill Community Focus,SC039884,Inverclyde,PA15 4HR,55.94174259,-4.76982315,S02002044,S01010883
4th Finnart Rainbows,SC040326,Inverclyde,PA19 1NY,55.96103059,-4.81901859,S02002039,S01010842
Gourock Schools and Churches Together,SC046236,Inverclyde,PA19 1PU,55.95737704,-4.81487525,S02002039,S01010842
Gourock Heritage and Arts SCIO,SC048670,Inverclyde,PA19 1QZ,55.96050493,-4.81606392,S02002039,S01010842
33rd Greenock & District Scouts,SC041478,Inverclyde,PA16 0TD,55.94224938,-4.8065855,S02002040,S01010855
Larkfield Housing Association,SC042066,Inverclyde,PA16 0PG,55.9423927,-4.8250793,S02002040,S01010850
Gibshill Community Centre (SCIO),SC043615,Inverclyde,PA15 2NH,55.93614157,-4.71865912,S02002047,S01010906
Belville Community Garden Trust,SC045148,Inverclyde,PA15 4UN,55.94206152,-4.73909446,S02002046,S01010896
Oak Tree Housing Association Limited ,SC045300,Inverclyde,PA15 1NR,55.94780428,-4.76006823,S02002046,S01010890
SHOCK Theatre Company,SC045493,Inverclyde,PA16 7DE,55.94950826,-4.79530447,S02002041,S01010859
47th Greenock & District Scout Group,SC046460,Inverclyde,PA14 6LH,55.9206641,-4.66145348,S02002050,S01010924
Greenock Art Club,SC048032,Inverclyde,PA19 1DY,55.95099863,-4.82844595,S02002038,S01010837
2nd Larkfield Rainbows,SC050818,Inverclyde,PA19 1ST,55.95098865,-4.82692328,S02002038,S01010837
Emmanuel Evangelical Church in Scotland (EECIS),SC048401,Inverclyde,PA16 9EP,55.94134951,-4.79120877,S02002044,S01010879
Inverclyde Vineyard Church SCIO ,SC048604,Inverclyde,PA19 1XG,55.95321578,-4.80973462,S02002039,S01010844
The Inverclyde Shed,SC049585,Inverclyde,PA15 4LQ,55.94420636,-4.76458528,S02002045,S01010887
Phoenix Theatre Company,SC049649,Inverclyde,PA19 1PJ,55.95958323,-4.81824029,S02002038,S01010841
